algorithm,scenario,cost_function,level,name,value
MAAC,E2,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_6,
MAAC,E2,building_cost_daily_average_baseline_eur,building,Building_6,7569.791443223861
MAAC,E2,building_cost_daily_average_control_eur,building,Building_6,7586.924292920921
MAAC,E2,building_cost_daily_average_delta_eur,building,Building_6,17.132849697059783
MAAC,E2,building_cost_ratio_to_baseline_total_ratio,building,Building_6,1.002263318590157
MAAC,E2,building_cost_total_baseline_eur,building,Building_6,2762658.468799908
MAAC,E2,building_cost_total_control_eur,building,Building_6,2768911.2450705976
MAAC,E2,building_cost_total_delta_eur,building,Building_6,6252.776270689443
MAAC,E2,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_6,0.0178690504547548
MAAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_6,626.4000244140625
MAAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_6,626.4000244140625
MAAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_6,626.4000244140625
MAAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_6,995.69970703125
MAAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_6,995.69970703125
MAAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_6,995.69970703125
MAAC,E2,building_electrical_service_phase_violations_energy_total_kwh,building,Building_6,0.0
MAAC,E2,building_electrical_service_phase_violations_event_count,building,Building_6,0.0
MAAC,E2,building_emissions_daily_average_baseline_kgco2,building,Building_6,11162.7477803244
MAAC,E2,building_emissions_daily_average_control_kgco2,building,Building_6,11213.178825585888
MAAC,E2,building_emissions_daily_average_delta_kgco2,building,Building_6,50.43104526148825
MAAC,E2,building_emissions_ratio_to_baseline_total_ratio,building,Building_6,1.004517798507495
MAAC,E2,building_emissions_total_baseline_kgco2,building,Building_6,4073937.825327559
MAAC,E2,building_emissions_total_control_kgco2,building,Building_6,4092343.0555544496
MAAC,E2,building_emissions_total_delta_kgco2,building,Building_6,18405.23022689065
MAAC,E2,building_energy_grid_daily_average_export_baseline_kwh,building,Building_6,1868.2329790738363
MAAC,E2,building_energy_grid_daily_average_export_control_kwh,building,Building_6,1914.3995737811176
MAAC,E2,building_energy_grid_daily_average_export_delta_kwh,building,Building_6,46.16659470728128
MAAC,E2,building_energy_grid_daily_average_import_baseline_kwh,building,Building_6,14698.29967140403
MAAC,E2,building_energy_grid_daily_average_import_control_kwh,building,Building_6,14762.039645501613
MAAC,E2,building_energy_grid_daily_average_import_delta_kwh,building,Building_6,63.73997409758278
MAAC,E2,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_6,12830.066692330192
MAAC,E2,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_6,12847.640071720494
MAAC,E2,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_6,17.573379390301504
MAAC,E2,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_6,1.0247113690981775
MAAC,E2,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_6,1.004336554262912
MAAC,E2,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_6,1.0013697028871102
MAAC,E2,building_energy_grid_total_export_baseline_kwh,building,Building_6,681827.1943211555
MAAC,E2,building_energy_grid_total_export_control_kwh,building,Building_6,698676.0777812004
MAAC,E2,building_energy_grid_total_export_delta_kwh,building,Building_6,16848.88346004486
MAAC,E2,building_energy_grid_total_import_baseline_kwh,building,Building_6,5364266.950909495
MAAC,E2,building_energy_grid_total_import_control_kwh,building,Building_6,5387529.385622859
MAAC,E2,building_energy_grid_total_import_delta_kwh,building,Building_6,23262.434713363647
MAAC,E2,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_6,4682439.75658834
MAAC,E2,building_energy_grid_total_net_exchange_control_kwh,building,Building_6,4688853.307841659
MAAC,E2,building_energy_grid_total_net_exchange_delta_kwh,building,Building_6,6413.551253318787
MAAC,E2,building_equity_benefit_relative_percent,building,Building_6,-0.2263318590156977
MAAC,E2,building_ev_events_departure_count,building,Building_6,7949.0
MAAC,E2,building_ev_events_departure_met_count,building,Building_6,175.0
MAAC,E2,building_ev_events_departure_within_tolerance_count,building,Building_6,43.0
MAAC,E2,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_6,0.5180554432708172
MAAC,E2,building_ev_performance_departure_success_ratio,building,Building_6,0.0220153478424959
MAAC,E2,building_ev_performance_departure_within_tolerance_ratio,building,Building_6,0.0054094854698704
MAAC,E2,building_ev_total_charge_kwh,building,Building_6,1136.7062156945467
MAAC,E2,building_ev_total_v2g_export_kwh,building,Building_6,434.897685945034
MAAC,E2,building_solar_self_consumption_daily_average_export_kwh,building,Building_6,1885.7112665617356
MAAC,E2,building_solar_self_consumption_daily_average_generation_kwh,building,Building_6,13493.16957921562
MAAC,E2,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_6,0.8602469749237854
MAAC,E2,building_solar_self_consumption_total_export_kwh,building,Building_6,688206.04099226
MAAC,E2,building_solar_self_consumption_total_generation_kwh,building,Building_6,4924444.681014567
MAAC,E2,building_battery_health_capacity_fade_ratio,building,Building_7,4.056194953585322e-05
MAAC,E2,building_battery_health_equivalent_full_cycles_count,building,Building_7,10.193585252340924
MAAC,E2,building_battery_total_charge_kwh,building,Building_7,10805.969852110164
MAAC,E2,building_battery_total_discharge_kwh,building,Building_7,9255.005924496776
MAAC,E2,building_battery_total_throughput_kwh,building,Building_7,20060.975776606934
MAAC,E2,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_7,0.0
MAAC,E2,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_7,0.0
MAAC,E2,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_7,0.0
MAAC,E2,building_comfort_resilience_discomfort_cold_ratio,building,Building_7,
MAAC,E2,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_7,0.0
MAAC,E2,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_7,0.0
MAAC,E2,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_7,0.0
MAAC,E2,building_comfort_resilience_discomfort_hot_ratio,building,Building_7,
MAAC,E2,building_comfort_resilience_discomfort_overall_ratio,building,Building_7,
MAAC,E2,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_7,
MAAC,E2,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_7,0.0
MAAC,E2,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_7,
MAAC,E2,building_cost_daily_average_baseline_eur,building,Building_7,70.89993457643754
MAAC,E2,building_cost_daily_average_control_eur,building,Building_7,76.18861264730991
MAAC,E2,building_cost_daily_average_delta_eur,building,Building_7,5.288678070872358
MAAC,E2,building_cost_ratio_to_baseline_total_ratio,building,Building_7,1.0745935536114015
MAAC,E2,building_cost_total_baseline_eur,building,Building_7,25875.52195645902
MAAC,E2,building_cost_total_control_eur,building,Building_7,27805.669090741143
MAAC,E2,building_cost_total_delta_eur,building,Building_7,1930.147134282124
MAAC,E2,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_7,0.3683646342836014
MAAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_7,939.6363525390624
MAAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_7,938.8976440429688
MAAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_7,939.383056640625
MAAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_7,101.99317169189452
MAAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_7,101.99317169189452
MAAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_7,101.99317169189452
MAAC,E2,building_electrical_service_phase_violations_energy_total_kwh,building,Building_7,0.0
MAAC,E2,building_electrical_service_phase_violations_event_count,building,Building_7,0.0
MAAC,E2,building_emissions_daily_average_baseline_kgco2,building,Building_7,194.017255520306
MAAC,E2,building_emissions_daily_average_control_kgco2,building,Building_7,212.63915720945053
MAAC,E2,building_emissions_daily_average_delta_kgco2,building,Building_7,18.62190168914455
MAAC,E2,building_emissions_ratio_to_baseline_total_ratio,building,Building_7,1.0959806468718736
MAAC,E2,building_emissions_total_baseline_kgco2,building,Building_7,70808.21421259834
MAAC,E2,building_emissions_total_control_kgco2,building,Building_7,77604.43241656572
MAAC,E2,building_emissions_total_delta_kgco2,building,Building_7,6796.218203967379
MAAC,E2,building_energy_grid_daily_average_export_baseline_kwh,building,Building_7,5238.689475954784
MAAC,E2,building_energy_grid_daily_average_export_control_kwh,building,Building_7,5253.680766413712
MAAC,E2,building_energy_grid_daily_average_export_delta_kwh,building,Building_7,14.991290458928969
MAAC,E2,building_energy_grid_daily_average_import_baseline_kwh,building,Building_7,256.28801371762984
MAAC,E2,building_energy_grid_daily_average_import_control_kwh,building,Building_7,280.4295856193778
MAAC,E2,building_energy_grid_daily_average_import_delta_kwh,building,Building_7,24.141571901748
MAAC,E2,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_7,-4982.401462237154
MAAC,E2,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_7,-4973.251180794335
MAAC,E2,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_7,9.150281442819033
MAAC,E2,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_7,1.0028616489921265
MAAC,E2,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_7,1.0941970385253617
MAAC,E2,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_7,0.9981634796970554
MAAC,E2,building_energy_grid_total_export_baseline_kwh,building,Building_7,1911903.3799953312
MAAC,E2,building_energy_grid_total_export_control_kwh,building,Building_7,1917374.5763757376
MAAC,E2,building_energy_grid_total_export_delta_kwh,building,Building_7,5471.196380406618
MAAC,E2,building_energy_grid_total_import_baseline_kwh,building,Building_7,93534.44633969665
MAAC,E2,building_energy_grid_total_import_control_kwh,building,Building_7,102345.11418500544
MAAC,E2,building_energy_grid_total_import_delta_kwh,building,Building_7,8810.66784530878
MAAC,E2,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_7,-1818368.9336556343
MAAC,E2,building_energy_grid_total_net_exchange_control_kwh,building,Building_7,-1815029.4621907324
MAAC,E2,building_energy_grid_total_net_exchange_delta_kwh,building,Building_7,3339.4714649021626
MAAC,E2,building_equity_benefit_relative_percent,building,Building_7,-7.459355361140156
MAAC,E2,building_ev_events_departure_count,building,Building_7,7786.0
MAAC,E2,building_ev_events_departure_met_count,building,Building_7,445.0
MAAC,E2,building_ev_events_departure_within_tolerance_count,building,Building_7,140.0
MAAC,E2,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_7,0.4972864568861321
MAAC,E2,building_ev_performance_departure_success_ratio,building,Building_7,0.0571538659131775
MAAC,E2,building_ev_performance_departure_within_tolerance_ratio,building,Building_7,0.0179809915232468
MAAC,E2,building_ev_total_charge_kwh,building,Building_7,2057.907931178808
MAAC,E2,building_ev_total_v2g_export_kwh,building,Building_7,269.4010773897171
MAAC,E2,building_solar_self_consumption_daily_average_export_kwh,building,Building_7,5232.946319515941
MAAC,E2,building_solar_self_consumption_daily_average_generation_kwh,building,Building_7,5476.471463666728
MAAC,E2,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_7,0.0444675272694174
MAAC,E2,building_solar_self_consumption_total_export_kwh,building,Building_7,1909807.3671933385
MAAC,E2,building_solar_self_consumption_total_generation_kwh,building,Building_7,1998683.8979273688
MAAC,E2,building_battery_health_capacity_fade_ratio,building,Building_8,5.5263523903100674e-05
MAAC,E2,building_battery_health_equivalent_full_cycles_count,building,Building_8,13.967701686591194
MAAC,E2,building_battery_total_charge_kwh,building,Building_8,9085.015435621142
MAAC,E2,building_battery_total_discharge_kwh,building,Building_8,7704.161991661473
MAAC,E2,building_battery_total_throughput_kwh,building,Building_8,16789.177427282615
MAAC,E2,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_8,0.0
MAAC,E2,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_8,0.0
MAAC,E2,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_8,0.0
MAAC,E2,building_comfort_resilience_discomfort_cold_ratio,building,Building_8,
MAAC,E2,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_8,0.0
MAAC,E2,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_8,0.0
MAAC,E2,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_8,0.0
MAAC,E2,building_comfort_resilience_discomfort_hot_ratio,building,Building_8,
MAAC,E2,building_comfort_resilience_discomfort_overall_ratio,building,Building_8,
MAAC,E2,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_8,
MAAC,E2,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_8,0.0
MAAC,E2,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_8,
MAAC,E2,building_cost_daily_average_baseline_eur,building,Building_8,-133.40511287731977
MAAC,E2,building_cost_daily_average_control_eur,building,Building_8,-131.77560844293734
MAAC,E2,building_cost_daily_average_delta_eur,building,Building_8,1.629504434382417
MAAC,E2,building_cost_ratio_to_baseline_total_ratio,building,Building_8,0.9877852924881452
MAAC,E2,building_cost_total_baseline_eur,building,Building_8,-48687.30765385182
MAAC,E2,building_cost_total_control_eur,building,Building_8,-48092.60643132034
MAAC,E2,building_cost_total_delta_eur,building,Building_8,594.7012225314829
MAAC,E2,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_8,0.2732789361357707
MAAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_8,1101.720947265625
MAAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_8,1101.720947265625
MAAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_8,1101.720947265625
MAAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_8,53.5366325378418
MAAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_8,53.5366325378418
MAAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_8,53.5366325378418
MAAC,E2,building_electrical_service_phase_violations_energy_total_kwh,building,Building_8,0.0
MAAC,E2,building_electrical_service_phase_violations_event_count,building,Building_8,0.0
MAAC,E2,building_emissions_daily_average_baseline_kgco2,building,Building_8,97.37957670323546
MAAC,E2,building_emissions_daily_average_control_kgco2,building,Building_8,112.85587163234644
MAAC,E2,building_emissions_daily_average_delta_kgco2,building,Building_8,15.476294929110995
MAAC,E2,building_emissions_ratio_to_baseline_total_ratio,building,Building_8,1.158927523132238
MAAC,E2,building_emissions_total_baseline_kgco2,building,Building_8,35539.4880143183
MAAC,E2,building_emissions_total_control_kgco2,building,Building_8,41187.69081782177
MAAC,E2,building_emissions_total_delta_kgco2,building,Building_8,5648.202803503467
MAAC,E2,building_energy_grid_daily_average_export_baseline_kwh,building,Building_8,13580.520984918809
MAAC,E2,building_energy_grid_daily_average_export_control_kwh,building,Building_8,13594.549033258669
MAAC,E2,building_energy_grid_daily_average_export_delta_kwh,building,Building_8,14.028048339860735
MAAC,E2,building_energy_grid_daily_average_import_baseline_kwh,building,Building_8,128.45990623220868
MAAC,E2,building_energy_grid_daily_average_import_control_kwh,building,Building_8,148.40120585036345
MAAC,E2,building_energy_grid_daily_average_import_delta_kwh,building,Building_8,19.941299618154726
MAAC,E2,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_8,-13452.0610786866
MAAC,E2,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_8,-13446.147827408306
MAAC,E2,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_8,5.913251278293992
MAAC,E2,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_8,1.0010329536219884
MAAC,E2,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_8,1.1552336460693668
MAAC,E2,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_8,0.9995604204260072
MAAC,E2,building_energy_grid_total_export_baseline_kwh,building,Building_8,4956324.304454327
MAAC,E2,building_energy_grid_total_export_control_kwh,building,Building_8,4961443.957596362
MAAC,E2,building_energy_grid_total_export_delta_kwh,building,Building_8,5119.653142035008
MAAC,E2,building_energy_grid_total_import_baseline_kwh,building,Building_8,46882.51327866316
MAAC,E2,building_energy_grid_total_import_control_kwh,building,Building_8,54160.25675180554
MAAC,E2,building_energy_grid_total_import_delta_kwh,building,Building_8,7277.7434731423855
MAAC,E2,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_8,-4909441.791175664
MAAC,E2,building_energy_grid_total_net_exchange_control_kwh,building,Building_8,-4907283.700844556
MAAC,E2,building_energy_grid_total_net_exchange_delta_kwh,building,Building_8,2158.090331107378
MAAC,E2,building_equity_benefit_relative_percent,building,Building_8,
MAAC,E2,building_ev_events_departure_count,building,Building_8,3726.0
MAAC,E2,building_ev_events_departure_met_count,building,Building_8,218.0
MAAC,E2,building_ev_events_departure_within_tolerance_count,building,Building_8,69.0
MAAC,E2,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_8,0.49419461787122
MAAC,E2,building_ev_performance_departure_success_ratio,building,Building_8,0.0585077831454643
MAAC,E2,building_ev_performance_departure_within_tolerance_ratio,building,Building_8,0.0185185185185185
MAAC,E2,building_ev_total_charge_kwh,building,Building_8,1377.5827544033527
MAAC,E2,building_ev_total_v2g_export_kwh,building,Building_8,600.3459883034229
MAAC,E2,building_solar_self_consumption_daily_average_export_kwh,building,Building_8,13575.469517861393
MAAC,E2,building_solar_self_consumption_daily_average_generation_kwh,building,Building_8,13685.128376618246
MAAC,E2,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_8,0.0080129945250795
MAAC,E2,building_solar_self_consumption_total_export_kwh,building,Building_8,4954480.729456164
MAAC,E2,building_solar_self_consumption_total_generation_kwh,building,Building_8,4994501.6437833
MAAC,E2,building_battery_health_capacity_fade_ratio,building,Building_9,4.012822589926224e-05
MAAC,E2,building_battery_health_equivalent_full_cycles_count,building,Building_9,10.584268098383673
MAAC,E2,building_battery_total_charge_kwh,building,Building_9,1575.8712298900937
MAAC,E2,building_battery_total_discharge_kwh,building,Building_9,1345.3867652638
MAAC,E2,building_battery_total_throughput_kwh,building,Building_9,2921.2579951538937
MAAC,E2,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_9,0.0
MAAC,E2,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_9,0.0
MAAC,E2,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_9,0.0
MAAC,E2,building_comfort_resilience_discomfort_cold_ratio,building,Building_9,
MAAC,E2,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_9,0.0
MAAC,E2,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_9,0.0
MAAC,E2,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_9,0.0
MAAC,E2,building_comfort_resilience_discomfort_hot_ratio,building,Building_9,
MAAC,E2,building_comfort_resilience_discomfort_overall_ratio,building,Building_9,
MAAC,E2,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_9,
MAAC,E2,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_9,0.0
MAAC,E2,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_9,
MAAC,E2,building_cost_daily_average_baseline_eur,building,Building_9,-3.3340853540000985
MAAC,E2,building_cost_daily_average_control_eur,building,Building_9,-3.833977684391381
MAAC,E2,building_cost_daily_average_delta_eur,building,Building_9,-0.4998923303912816
MAAC,E2,building_cost_ratio_to_baseline_total_ratio,building,Building_9,1.1499338731060174
MAAC,E2,building_cost_total_baseline_eur,building,Building_9,-1216.8022339869526
MAAC,E2,building_cost_total_control_eur,building,Building_9,-1399.2421057326708
MAAC,E2,building_cost_total_delta_eur,building,Building_9,-182.43987174571816
MAAC,E2,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_9,0.1258793875265372
MAAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_9,515.5694580078125
MAAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_9,515.5694580078125
MAAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_9,515.5694580078125
MAAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_9,12.49204921722412
MAAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_9,12.49204921722412
MAAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_9,12.49204921722412
MAAC,E2,building_electrical_service_phase_violations_energy_total_kwh,building,Building_9,0.0
MAAC,E2,building_electrical_service_phase_violations_event_count,building,Building_9,0.0
MAAC,E2,building_emissions_daily_average_baseline_kgco2,building,Building_9,53.43752613302367
MAAC,E2,building_emissions_daily_average_control_kgco2,building,Building_9,55.60592863649276
MAAC,E2,building_emissions_daily_average_delta_kgco2,building,Building_9,2.1684025034690992
MAAC,E2,building_emissions_ratio_to_baseline_total_ratio,building,Building_9,1.0405782726182202
MAAC,E2,building_emissions_total_baseline_kgco2,building,Building_9,19502.47047496476
MAAC,E2,building_emissions_total_control_kgco2,building,Building_9,20293.84703862667
MAAC,E2,building_emissions_total_delta_kgco2,building,Building_9,791.37656366191
MAAC,E2,building_energy_grid_daily_average_export_baseline_kwh,building,Building_9,2964.280800322816
MAAC,E2,building_energy_grid_daily_average_export_control_kwh,building,Building_9,2966.0330473169106
MAAC,E2,building_energy_grid_daily_average_export_delta_kwh,building,Building_9,1.752246994095206
MAAC,E2,building_energy_grid_daily_average_import_baseline_kwh,building,Building_9,69.50440147252698
MAAC,E2,building_energy_grid_daily_average_import_control_kwh,building,Building_9,72.30197624943003
MAAC,E2,building_energy_grid_daily_average_import_delta_kwh,building,Building_9,2.7975747769030552
MAAC,E2,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_9,-2894.7763988502884
MAAC,E2,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_9,-2893.731071067481
MAAC,E2,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_9,1.045327782807849
MAAC,E2,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_9,1.000591120447801
MAAC,E2,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_9,1.040250325412972
MAAC,E2,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_9,0.9996388917005048
MAAC,E2,building_energy_grid_total_export_baseline_kwh,building,Building_9,1081838.980417814
MAAC,E2,building_energy_grid_total_export_control_kwh,building,Building_9,1082478.4775603674
MAAC,E2,building_energy_grid_total_export_delta_kwh,building,Building_9,639.4971425533295
MAAC,E2,building_energy_grid_total_import_baseline_kwh,building,Building_9,25366.210520744324
MAAC,E2,building_energy_grid_total_import_control_kwh,building,Building_9,26387.208748698235
MAAC,E2,building_energy_grid_total_import_delta_kwh,building,Building_9,1020.9982279539108
MAAC,E2,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_9,-1056472.7698970698
MAAC,E2,building_energy_grid_total_net_exchange_control_kwh,building,Building_9,-1056091.2688116692
MAAC,E2,building_energy_grid_total_net_exchange_delta_kwh,building,Building_9,381.50108540058136
MAAC,E2,building_equity_benefit_relative_percent,building,Building_9,
MAAC,E2,building_ev_events_departure_count,building,Building_9,1847.0
MAAC,E2,building_ev_events_departure_met_count,building,Building_9,45.0
MAAC,E2,building_ev_events_departure_within_tolerance_count,building,Building_9,11.0
MAAC,E2,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_9,0.5135361512118872
MAAC,E2,building_ev_performance_departure_success_ratio,building,Building_9,0.0243638332430969
MAAC,E2,building_ev_performance_departure_within_tolerance_ratio,building,Building_9,0.0059556036816459
MAAC,E2,building_ev_total_charge_kwh,building,Building_9,207.2546579837799
MAAC,E2,building_ev_total_v2g_export_kwh,building,Building_9,56.23810577392578
MAAC,E2,building_solar_self_consumption_daily_average_export_kwh,building,Building_9,2963.2612948744536
MAAC,E2,building_solar_self_consumption_daily_average_generation_kwh,building,Building_9,3007.09433368956
MAAC,E2,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_9,0.0145765426524961
MAAC,E2,building_solar_self_consumption_total_export_kwh,building,Building_9,1081466.9034085558
MAAC,E2,building_solar_self_consumption_total_generation_kwh,building,Building_9,1097464.136199452
MAAC,E3,building_battery_health_capacity_fade_ratio,building,Building_1,3.802476992469357e-05
MAAC,E3,building_battery_health_equivalent_full_cycles_count,building,Building_1,9.641212870234556
MAAC,E3,building_battery_total_charge_kwh,building,Building_1,69896.8615655899
MAAC,E3,building_battery_total_discharge_kwh,building,Building_1,60201.66490535518
MAAC,E3,building_battery_total_throughput_kwh,building,Building_1,130098.52647094509
MAAC,E3,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_1,0.0
MAAC,E3,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_1,0.0
MAAC,E3,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_1,0.0
MAAC,E3,building_comfort_resilience_discomfort_cold_ratio,building,Building_1,
MAAC,E3,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_1,0.0
MAAC,E3,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_1,0.0
MAAC,E3,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_1,0.0
MAAC,E3,building_comfort_resilience_discomfort_hot_ratio,building,Building_1,
MAAC,E3,building_comfort_resilience_discomfort_overall_ratio,building,Building_1,
MAAC,E3,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_1,
MAAC,E3,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_1,0.0
MAAC,E3,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_1,
MAAC,E3,building_cost_daily_average_baseline_eur,building,Building_1,5639.338675097112
MAAC,E3,building_cost_daily_average_control_eur,building,Building_1,5663.633580112908
MAAC,E3,building_cost_daily_average_delta_eur,building,Building_1,24.294905015795774
MAAC,E3,building_cost_ratio_to_baseline_total_ratio,building,Building_1,1.0043081124251467
MAAC,E3,building_cost_total_baseline_eur,building,Building_1,2058123.64396565
MAAC,E3,building_cost_total_control_eur,building,Building_1,2066990.2720087063
MAAC,E3,building_cost_total_delta_eur,building,Building_1,8866.628043056466
MAAC,E3,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_1,0.0032269748175976
MAAC,E3,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_1,1154.2685546875
MAAC,E3,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_1,1154.2685546875
MAAC,E3,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_1,1154.2685546875
MAAC,E3,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_1,806.4163818359375
MAAC,E3,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_1,806.4163818359375
MAAC,E3,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_1,806.4163818359375
MAAC,E3,building_electrical_service_phase_violations_energy_total_kwh,building,Building_1,0.0
MAAC,E3,building_electrical_service_phase_violations_event_count,building,Building_1,0.0
MAAC,E3,building_emissions_daily_average_baseline_kgco2,building,Building_1,7887.098139903374
MAAC,E3,building_emissions_daily_average_control_kgco2,building,Building_1,7968.784807288085
MAAC,E3,building_emissions_daily_average_delta_kgco2,building,Building_1,81.68666738471056
