algorithm,scenario,kpi,n,mean,median,std,min,p25,p75,iqr,max,cv_abs
MAAC,E3,building_solar_self_consumption_total_generation_kwh,17,2921719.8677864047,2442667.72375434,2529992.367216467,268281.92780532304,1097464.136199452,4334425.896541011,3236961.7603415586,10528337.76326485,0.8659257155728882
MASAC,E1,building_battery_health_capacity_fade_ratio,17,5.4355496441224653e-05,4.4612968738823696e-05,2.7480039328298167e-05,3.071727300716705e-05,3.978624801028147e-05,5.370608043557301e-05,1.3919832425291539e-05,0.0001451846112135,0.5055613714799333
MASAC,E1,building_battery_health_equivalent_full_cycles_count,17,11.957016311775572,11.046767994163568,3.1622720043432246,7.917975973516369,10.155167762023275,12.877100622706584,2.7219328606833084,21.56406186814104,0.2644699916674814
MASAC,E1,building_battery_total_charge_kwh,17,19555.95354412916,10618.629791553132,22305.631181704895,1590.2749729156494,3749.8407365592393,28529.47381591797,24779.63307935873,79508.16974639893,1.1406056539953895
MASAC,E1,building_battery_total_discharge_kwh,17,17169.54346604698,8961.53838471893,19627.472645144902,1439.2875332006854,3324.132701573395,25678.066274794925,22353.93357322153,68646.56751914718,1.1431563503105666
MASAC,E1,building_battery_total_throughput_kwh,17,36725.497010176136,19580.168176272065,41928.8113569205,3029.5625061163346,7073.973438132634,54207.54009071289,47133.56665258026,148154.7372655461,1.1416812506391023
MASAC,E1,building_comfort_resilience_discomfort_cold_delta_average_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E1,building_comfort_resilience_discomfort_cold_delta_max_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E1,building_comfort_resilience_discomfort_cold_delta_min_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E1,building_comfort_resilience_discomfort_cold_ratio,0,,,,,,,,,
MASAC,E1,building_comfort_resilience_discomfort_hot_delta_average_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E1,building_comfort_resilience_discomfort_hot_delta_max_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E1,building_comfort_resilience_discomfort_hot_delta_min_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E1,building_comfort_resilience_discomfort_hot_ratio,0,,,,,,,,,
MASAC,E1,building_comfort_resilience_discomfort_overall_ratio,0,,,,,,,,,
MASAC,E1,building_comfort_resilience_resilience_one_minus_thermal_ratio,0,,,,,,,,,
MASAC,E1,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E1,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,0,,,,,,,,,
MASAC,E1,building_cost_daily_average_baseline_eur,17,954.4527315786256,411.4892993418108,1698.5239687857322,-98.00447898979264,24.99407425992485,796.145514288403,771.1514400284781,5375.895574475497,1.7795789278914247
MASAC,E1,building_cost_daily_average_control_eur,17,959.1695953658063,414.627640549957,1706.3012302323602,-99.67435168218869,25.93917560922248,807.0185757047083,781.0794000954858,5388.229144892251,1.778935902968874
MASAC,E1,building_cost_daily_average_delta_eur,17,4.716863787180702,0.9451013492976266,9.51780267131077,-3.747380876143271,-0.8647150066429642,5.997196464319708,6.861911470962672,34.54761796050945,2.017824363972066
MASAC,E1,building_cost_ratio_to_baseline_total_ratio,17,1.0123445872711583,1.0067640681996102,0.032912634458038964,0.9421641443769578,1.0007598371881543,1.0170387385312254,0.016278901343071084,1.103189293396072,0.032511295928155395
MASAC,E1,building_cost_total_baseline_eur,17,348335.47816238255,150176.44887228834,619890.4767747596,-35767.5513113164,9121.79568511174,290559.9399855051,281438.14430039335,1961977.88903462,1.779578927891425
MASAC,E1,building_cost_total_control_eur,17,350056.9369087124,151321.8126490447,622728.8531502185,-36376.9852660121,9466.718298382488,294528.1543582308,285061.43605984835,1966479.1283379677,1.7789359029688743
MASAC,E1,building_cost_total_delta_eur,17,1721.458746329823,344.9226132707463,3473.601399917126,-1367.6378789224543,-315.5849476327385,2188.72682629068,2504.3117739234185,12608.44107150426,2.0178243639720663
MASAC,E1,building_electrical_service_phase_imbalance_phase_average_ratio,17,0.09009344973769773,0.0410215517704458,0.12583401922060344,0.0033378749000983,0.0201305882380776,0.1048713797465246,0.084740791508447,0.4974837483738459,1.3967055272826434
MASAC,E1,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,17,1023.3107156192555,1059.7298583984375,920.0382457319437,107.180419921875,515.3502807617188,1163.0416259765625,647.6913452148438,4242.36474609375,0.8990800464501961
MASAC,E1,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,17,1023.3121481502758,1059.7298583984375,920.0374054067605,107.180419921875,515.3746337890625,1163.0416259765625,647.6669921875,4242.36474609375,0.8990779666495768
MASAC,E1,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,17,1023.6139328900506,1059.7298583984375,919.7665485813577,107.180419921875,515.3746337890625,1163.0416259765625,647.6669921875,4242.36474609375,0.8985482895729132
MASAC,E1,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,17,210.2233169780058,95.45259857177734,255.04527371527846,12.609245300292969,48.21580123901367,226.2556915283203,178.03989028930664,810.8358764648438,1.2132111574567253
MASAC,E1,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,17,210.2233169780058,95.45259857177734,255.04527371527846,12.609245300292969,48.21580123901367,226.2556915283203,178.03989028930664,810.8358764648438,1.2132111574567253
MASAC,E1,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,17,210.2233169780058,95.45259857177734,255.04527371527846,12.609245300292969,48.21580123901367,226.2556915283203,178.03989028930664,810.8358764648438,1.2132111574567253
MASAC,E1,building_electrical_service_phase_violations_energy_total_kwh,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E1,building_electrical_service_phase_violations_event_count,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E1,building_emissions_daily_average_baseline_kgco2,17,1464.9080617415395,658.7182443564523,2467.491623841738,32.77516010747521,95.86024999219988,1097.8636222665184,1002.0033722743185,7819.548367135774,1.6844003308359765
MASAC,E1,building_emissions_daily_average_control_kgco2,17,1491.020524401391,686.2584540805312,2489.3837139308303,36.91392918985338,105.17344238604991,1145.9454995007368,1040.772057114687,7863.674577300959,1.6695838006188803
MASAC,E1,building_emissions_daily_average_delta_kgco2,17,26.112462659851452,13.23718514444125,28.659195878768383,2.2632415500254366,6.352684741976999,35.79018135955635,29.43749661757935,104.15282651567809,1.097529415440107
MASAC,E1,building_emissions_ratio_to_baseline_total_ratio,17,1.053619622048921,1.039240682347656,0.04860079598907702,1.0052536320333336,1.0196949315366612,1.0726265426051105,0.052931611068449236,1.17178638353803,0.0461274590677853
MASAC,E1,building_emissions_total_baseline_kgco2,17,534630.4046997561,240404.71259659025,900531.630551241,11961.567807557309,34984.99707006994,400674.4778096848,365689.48073961487,2853809.33948926,1.6844003308359763
MASAC,E1,building_emissions_total_control_kgco2,17,544160.3655513243,250455.7416371405,908521.3312633393,13472.046073913574,38383.92424414214,418222.3595886231,379838.43534448097,2869913.5676074624,1.6695838006188803
MASAC,E1,building_emissions_total_delta_kgco2,17,9529.960851568285,4831.021028340037,10459.412362588846,825.9888640280333,2318.465235624022,13061.92493868142,10743.459703057399,38011.44197711768,1.0975294154401072
MASAC,E1,building_energy_grid_daily_average_export_baseline_kwh,17,6676.806238816891,5294.200773860402,6714.8088030669405,266.59020153314424,2954.0368687970167,8106.267998472716,5152.231129675699,27966.323554483013,1.0056917278846755
MASAC,E1,building_energy_grid_daily_average_export_control_kwh,17,6702.817003852348,5316.3087076622005,6716.541563039246,270.11335678278334,2955.9969519049982,8158.135652385764,5202.138700480766,27985.631055655635,1.0020475807677593
MASAC,E1,building_energy_grid_daily_average_export_delta_kwh,17,26.01076503545747,12.269794369059648,29.701038050307265,1.9600831079815115,5.626830106457152,37.52026232699714,31.89343222053999,103.83892990549565,1.1418748356620527
MASAC,E1,building_energy_grid_daily_average_import_baseline_kwh,17,1914.422805028091,856.884785293131,3224.7129353919104,42.61434245174886,126.49457490110572,1463.511473483127,1337.0168985820212,10294.281488732044,1.6844309036240261
MASAC,E1,building_energy_grid_daily_average_import_control_kwh,17,1948.0824628487167,892.5129465653971,3252.829744324951,47.96419343865072,138.51211522542386,1525.551530070849,1387.039414845425,10351.469913477114,1.669759779864903
MASAC,E1,building_energy_grid_daily_average_import_delta_kwh,17,33.659657820626414,17.07327446935928,36.95469778424591,2.896681191646586,8.181536814225757,46.40114696723493,38.21961015300917,134.04786232587804,1.0978928538483335
MASAC,E1,building_energy_grid_daily_average_net_exchange_baseline_kwh,17,-4762.3834337888,-5113.997124880968,7667.147423761796,-26552.20770109401,-6642.756524989589,-337.5728149782075,6305.183710011382,6412.008572453056,1.6099391261450904
MASAC,E1,building_energy_grid_daily_average_net_exchange_control_kwh,17,-4754.734541003631,-5105.702110791274,7669.313003003664,-26544.36462399284,-6632.584122314916,-333.513797040535,6299.0703252743815,6426.899441738708,1.6129844761816758
MASAC,E1,building_energy_grid_daily_average_net_exchange_delta_kwh,17,7.648892785168939,5.252825916378258,7.543984214992337,0.735275014212502,2.554706707768604,9.551432414446293,6.9967257066776884,30.2089324203824,0.9862844763127001
MASAC,E1,building_energy_grid_ratio_to_baseline_export_total_ratio,17,1.0084354325973022,1.0041758774829534,0.010942305520405139,1.0003905133580038,1.0007521994319035,1.0110056689873366,0.010253469555433048,1.0439103512931494,0.010850774543118143
MASAC,E1,building_energy_grid_ratio_to_baseline_import_total_ratio,17,1.0526600476938446,1.0386043267374971,0.04766348478981684,1.0051622212393931,1.0191996845298912,1.0707922707645037,0.05159258623461249,1.1687143854393418,0.045279085963447985
MASAC,E1,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,17,0.9992642225192476,0.9996086596414072,0.0037567031250850366,0.987975874366736,0.9983779783431368,0.9999375513690578,0.0015595730259210239,1.0058104060063429,0.0037594692579045836
MASAC,E1,building_energy_grid_total_export_baseline_kwh,17,2436756.0769082145,1932162.690760136,2450625.4294193056,97294.31563453376,1078100.3722413778,2958450.058275938,1880349.6860345602,10206542.833904862,1.0056917278846755
MASAC,E1,building_energy_grid_total_export_control_kwh,17,2446248.92236428,1940231.165433884,2451257.8146108645,98580.12050251664,1078815.7209056616,2977379.5908019543,1898563.8698962927,10213589.267353654,1.0020475807677591
MASAC,E1,building_energy_grid_total_export_delta_kwh,17,9492.845456065501,4477.963703274727,10839.641345110056,715.3486642837524,2053.5585376024246,13693.332405090332,11639.773867487907,37896.882793426514,1.1418748356620525
MASAC,E1,building_energy_grid_total_import_baseline_kwh,17,698684.556218377,312727.24309927225,1176885.8583790725,15552.459397286177,46165.24923161604,534120.7081766129,487955.4589449968,3756983.814991832,1.6844309036240264
MASAC,E1,building_energy_grid_total_import_control_kwh,17,710968.9288371631,325730.0374569297,1187147.322105927,17504.932097047567,50551.15071914531,556762.7438287735,506211.5931096282,3777855.207172752,1.6697597798649024
MASAC,E1,building_energy_grid_total_import_delta_kwh,17,12284.372618786114,6231.033794879913,13486.924912175413,1057.167939901352,2985.920039825141,16934.485261917114,13948.565222091973,48921.88442134857,1.0978928538483335
MASAC,E1,building_energy_grid_total_net_exchange_baseline_kwh,17,-1738071.5206898376,-1866395.8673680164,2798189.3451970653,-9690449.468911769,-2424329.350099325,-123200.0119330883,2301129.338166237,2340115.961921513,1.6099391261450902
MASAC,E1,building_energy_grid_total_net_exchange_control_kwh,17,-1735279.993527117,-1863368.5328508653,2798979.6913878787,-9687587.07256472,-2420616.846973181,-121718.63951158524,2298898.2074615955,2345550.5087578893,1.6129844761816758
MASAC,E1,building_energy_grid_total_net_exchange_delta_kwh,17,2791.5271627206134,1917.0625917315483,2753.239905796578,268.3447437286377,932.3615022227168,3485.8748549222946,2553.513352699578,11025.001627922058,0.9862844763127002
MASAC,E1,building_equity_benefit_relative_percent,14,-0.8105716951776871,-0.46105269151668593,3.4071402709080143,-10.318929339607182,-0.9066334310982388,0.18568131111452452,1.0923147422127633,5.783585562304219,4.203379283014722
MASAC,E1,building_ev_events_departure_count,17,2334.235294117647,1535.0,2220.9324204433756,542.0,983.0,2133.0,1150.0,7949.0,0.9514603887792296
MASAC,E1,building_ev_events_departure_met_count,17,91.94117647058823,53.0,112.910623165092,4.0,27.0,108.0,81.0,473.0,1.228074596165428
MASAC,E1,building_ev_events_departure_within_tolerance_count,17,27.58823529411765,11.0,35.137335598209155,1.0,10.0,32.0,22.0,149.0,1.273634765819948
MASAC,E1,building_ev_performance_departure_soc_deficit_mean_ratio,17,0.5023686375428257,0.5011676143368374,0.011967869665712162,0.4797777206462493,0.4966865838015896,0.508340686718614,0.0116541029170244,0.5281706771389741,0.02382288377763616
MASAC,E1,building_ev_performance_departure_success_ratio,17,0.03604516891475167,0.0442359249329758,0.018314328123387326,0.007380073800738,0.0206315259781104,0.0511363636363636,0.0305048376582532,0.0607500642178268,0.5080938354513326
MASAC,E1,building_ev_performance_departure_within_tolerance_ratio,17,0.010815000295209893,0.0111902339776195,0.005850579173796902,0.0018450184501845,0.0053929121725731,0.0150023441162681,0.009609431943695,0.0213068181818181,0.5409689333423505
MASAC,E1,building_ev_total_charge_kwh,17,630.5979464457315,478.309907823801,536.3267209500971,16.95028519630432,426.902989178896,570.2541084438562,143.35111926496023,2126.318462386728,0.8505050230071637
MASAC,E1,building_ev_total_v2g_export_kwh,17,225.48100660801592,270.3300165235996,188.25487279471838,0.0,56.46238231658936,298.95747432112694,242.49509200453758,594.4339935164899,0.8349034609464346
MASAC,E1,building_solar_self_consumption_daily_average_export_kwh,17,6673.889604012973,5289.530731937023,6712.862889512917,267.7820581402515,2952.850662435412,8098.776447900905,5145.925785465493,27961.35912469517,1.0058396658938604
MASAC,E1,building_solar_self_consumption_daily_average_generation_kwh,17,7984.477927407308,6675.088427264501,6913.685478549246,733.1778193012495,2999.344794388089,11843.52642859476,8844.18163420667,28769.848278196278,0.8658907371786341
MASAC,E1,building_solar_self_consumption_ratio_self_consumption_ratio,17,0.21256531372970333,0.0740276897854211,0.2752792748612798,0.0023648291455283,0.0221174050073854,0.2461615142911124,0.224044109283727,0.8327225445114239,1.2950338417458038
MASAC,E1,building_solar_self_consumption_total_export_kwh,17,2435691.6267312346,1930458.3200431825,2449915.252051818,97729.29363543594,1077667.4563446569,2955715.954465168,1878048.4981205112,10204731.02388354,1.0058396658938604
MASAC,E1,building_solar_self_consumption_total_generation_kwh,17,2914001.756923359,2436129.1472670734,2523207.129442201,267579.35496915184,1094635.8772518863,4322393.666169229,3227757.7889173427,10499795.87786338,0.8658907371786337
MASAC,E2,building_battery_health_capacity_fade_ratio,17,5.294843391389688e-05,4.5208271738125686e-05,3.167611664356684e-05,2.5803570674263785e-05,3.387548699151921e-05,5.256815346167274e-05,1.869266647015353e-05,0.000159503595844,0.5982446373216169
MASAC,E2,building_battery_health_equivalent_full_cycles_count,17,12.252638685428222,11.24114039762989,4.058806779870969,7.60988409075411,9.46157627461204,13.580377077594552,4.118800802982511,24.134114615433823,0.3312598113823444
MASAC,E2,building_battery_total_charge_kwh,17,20301.93067916526,11876.460379249678,22514.391192143943,1948.0470775198191,3512.9795327144,27397.696863412857,23884.717330698455,75244.5313813067,1.1089778380166182
MASAC,E2,building_battery_total_discharge_kwh,17,17224.39373722036,10037.315691564232,18951.999450904506,1670.0886031613752,3101.070962851867,24025.66694688797,20924.595984036103,62365.51717107747,1.100299943210828
MASAC,E2,building_battery_total_throughput_kwh,17,37526.324416385614,21913.77607081391,41462.81117993069,3618.1356806811946,6614.050495566267,51423.36381030083,44809.31331473456,137610.04855238416,1.1048993426552118
MASAC,E2,building_comfort_resilience_discomfort_cold_delta_average_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E2,building_comfort_resilience_discomfort_cold_delta_max_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E2,building_comfort_resilience_discomfort_cold_delta_min_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E2,building_comfort_resilience_discomfort_cold_ratio,0,,,,,,,,,
MASAC,E2,building_comfort_resilience_discomfort_hot_delta_average_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E2,building_comfort_resilience_discomfort_hot_delta_max_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E2,building_comfort_resilience_discomfort_hot_delta_min_c,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E2,building_comfort_resilience_discomfort_hot_ratio,0,,,,,,,,,
MASAC,E2,building_comfort_resilience_discomfort_overall_ratio,0,,,,,,,,,
MASAC,E2,building_comfort_resilience_resilience_one_minus_thermal_ratio,0,,,,,,,,,
MASAC,E2,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E2,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,0,,,,,,,,,
MASAC,E2,building_cost_daily_average_baseline_eur,17,953.3009790428864,408.2888984194783,1708.8533881622238,-98.43667481273371,21.17551008040649,724.0605566120191,702.8850465316126,5336.1459587308345,1.7925643901865196
MASAC,E2,building_cost_daily_average_control_eur,17,958.1296467914642,413.53935664269136,1715.449155286604,-99.87146606766356,22.227218700501997,732.955108976856,710.727890276354,5348.2113684900005,1.790414440291262
MASAC,E2,building_cost_daily_average_delta_eur,17,4.8286677485776055,3.0203780856544693,8.195382336336612,-2.3392729332257267,-0.9113010983908354,8.002941932740006,8.914243031130841,28.826563520309374,1.697234674875021
MASAC,E2,building_cost_ratio_to_baseline_total_ratio,17,1.014430291454538,1.0122842658443592,0.03448610960885877,0.932883615954057,1.0021103480332552,1.0145757793795798,0.012465431346324607,1.102330837128627,0.03399554400077206
MASAC,E2,building_cost_total_baseline_eur,17,347915.13647652674,149008.43588567543,623660.284454705,-35925.28477853061,7728.17886642835,264251.9339735281,256523.75510709974,1947470.9355218075,1.7925643901865198
MASAC,E2,building_cost_total_control_eur,17,349677.39901026816,150924.63436805556,626067.4646314735,-36448.92380361105,8112.008691570706,267498.07498034503,259386.06628877434,1951874.3073584964,1.7904144402912618
MASAC,E2,building_cost_total_delta_eur,17,1762.262533741302,1102.312152176979,2990.973078498849,-853.7371509218392,-332.5869300335553,2920.7403495362378,3253.327279569793,10520.494578099577,1.6972346748750209
MASAC,E2,building_electrical_service_phase_imbalance_phase_average_ratio,17,0.09446269884962172,0.0415014636341101,0.1320656710608668,0.0030352225360179,0.0208786278683345,0.1052139293485091,0.0843353014801746,0.5147972097470173,1.3980721773692546
MASAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,17,1023.0754215016085,1059.7298583984375,920.0619129025873,107.180419921875,515.3502807617188,1163.0416259765625,647.6913452148438,4242.36474609375,0.8993099565935968
MASAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,17,1023.4080738740809,1059.7298583984375,920.0280498714325,107.180419921875,515.3746337890625,1163.0416259765625,647.6669921875,4242.36474609375,0.898984553042164
MASAC,E2,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,17,1023.3121481502758,1059.7298583984375,920.0374054067605,107.180419921875,515.3746337890625,1163.0416259765625,647.6669921875,4242.36474609375,0.8990779666495768
MASAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,17,214.12759719175452,105.48870086669922,259.56687593942854,12.938170433044434,48.21580123901367,232.78477478027344,184.56897354125977,837.57861328125,1.2122065504101391
MASAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,17,214.12759719175452,105.48870086669922,259.56687593942854,12.938170433044434,48.21580123901367,232.78477478027344,184.56897354125977,837.57861328125,1.2122065504101391
MASAC,E2,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,17,214.12759719175452,105.48870086669922,259.56687593942854,12.938170433044434,48.21580123901367,232.78477478027344,184.56897354125977,837.57861328125,1.2122065504101391
MASAC,E2,building_electrical_service_phase_violations_energy_total_kwh,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E2,building_electrical_service_phase_violations_event_count,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MASAC,E2,building_emissions_daily_average_baseline_kgco2,17,1464.8404959891088,659.2605222113875,2467.434699961921,32.72822833630928,95.34606553139776,1097.8022558105213,1002.4561902791236,7819.24551451065,1.6844391636618616
MASAC,E2,building_emissions_daily_average_control_kgco2,17,1489.8028324197069,692.8884385874696,2485.873999797068,37.201851104925126,102.56834378910928,1138.1887317487185,1035.6203879596092,7864.056386581961,1.6685926121912138
MASAC,E2,building_emissions_daily_average_delta_kgco2,17,24.962336430598484,15.969224493212137,25.223994937865733,2.322047680731309,5.722611639597932,35.4902907861007,29.76767914650277,81.64674486933596,1.0104821320710393
MASAC,E2,building_emissions_ratio_to_baseline_total_ratio,17,1.051639591972696,1.0383346210991335,0.04756037178246864,1.0047890923586251,1.0199778351485511,1.0513697327990408,0.031391897650489664,1.1732914435640076,0.04522497264795206
MASAC,E2,building_emissions_total_baseline_kgco2,17,534605.7460153584,240602.62141873097,900510.8557069361,11944.439666572209,34797.34116622971,400652.0816101815,365854.7404439518,2853698.810899949,1.684439163661862
MASAC,E2,building_emissions_total_control_kgco2,17,543715.9587151755,252875.4097328186,907240.4318426049,13577.1255761683,37433.17180203367,415391.4625577927,377958.29075575905,2870052.912086308,1.6685926121912138
MASAC,E2,building_emissions_total_delta_kgco2,17,9110.21269981717,5828.101555668545,9205.707152531915,847.4506514802306,2088.514806301595,12952.477374810667,10863.962568509072,29797.65992960473,1.0104821320710395
MASAC,E2,building_energy_grid_daily_average_export_baseline_kwh,17,6676.779996637007,5294.200770873623,6714.828632952222,265.92333520822484,2954.0236083107025,8106.2315045849,5152.207896274198,27966.003524776683,1.005698650597201
MASAC,E2,building_energy_grid_daily_average_export_control_kwh,17,6699.22264828158,5314.393898263372,6716.288895816517,268.9349378148692,2955.6745618981768,8148.859726006371,5193.185164108194,27983.713779939317,1.0025474966919206
MASAC,E2,building_energy_grid_daily_average_export_delta_kwh,17,22.442651644573367,14.423553392105635,22.968444489833967,1.6509535874742287,4.542039692871429,35.62597057500622,31.083930882134794,75.41790830976058,1.0234282852840937
MASAC,E2,building_energy_grid_daily_average_import_baseline_kwh,17,1914.3383847308498,857.6429428294418,3224.643994681072,42.562829762782286,125.7463387312009,1463.438478754024,1337.692140022823,10293.919802796148,1.6844691724313134
MASAC,E2,building_energy_grid_daily_average_import_control_kwh,17,1946.506271053854,900.9800325828352,3248.246557872196,48.336284084207925,135.09632079450083,1515.687493975052,1380.591173180551,10351.785426039443,1.668757304395207
MASAC,E2,building_energy_grid_daily_average_import_delta_kwh,17,32.167886323004616,20.46804841297758,32.472046287384934,2.981709603101563,7.346432057999221,46.02523141114703,38.67879935314781,104.6921249526401,1.0094553916700084
MASAC,E2,building_energy_grid_daily_average_net_exchange_baseline_kwh,17,-4762.441611906157,-5113.868230600988,7667.175003888902,-26551.88767161763,-6642.793025830876,-337.25573757955345,6305.537288251323,6411.767447420282,1.6099252502583716
MASAC,E2,building_energy_grid_daily_average_net_exchange_control_kwh,17,-4752.7163772277245,-5103.137766824028,7669.94146398657,-26541.92764717298,-6633.172232031319,-331.21124255868153,6301.960989472638,6433.296598960499,1.6138016357838025
MASAC,E2,building_energy_grid_daily_average_net_exchange_delta_kwh,17,9.725234678431255,6.044495020871947,9.992825173996088,0.8137583567380552,2.377124416976504,10.730463776959038,8.353339359982535,36.0335019992794,1.0275150682130374
MASAC,E2,building_energy_grid_ratio_to_baseline_export_total_ratio,17,1.008166554114891,1.0048538343291555,0.011745113646878785,1.000335208454047,1.0006332780136762,1.0104487474587958,0.009815469445119573,1.0487606955578674,0.011649973507790368
MASAC,E2,building_energy_grid_ratio_to_baseline_import_total_ratio,17,1.050840842370066,1.038316962870203,0.046909677564205964,1.004662946765011,1.0195671942616795,1.0505304568943576,0.030963262632678124,1.1714809269583608,0.044640135473232936
MASAC,E2,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,17,0.9988687270130299,0.99953780750307,0.0052009043182028,0.9820774138217704,0.9979016933379806,0.9998484702678242,0.0019467769298435744,1.0069307562171403,0.005206794624309984
MASAC,E2,building_energy_grid_total_export_baseline_kwh,17,2436746.4996059807,1932162.689670086,2450632.6665011887,97050.93721203506,1078095.5327163937,2958436.739527464,1880341.2068110702,10206426.036396625,1.0056986505972014
MASAC,E2,building_energy_grid_total_export_control_kwh,17,2444937.132345765,1939532.339787036,2451165.6016023695,98150.0466800183,1078698.0619860888,2973994.264170408,1895296.202184319,10212889.541603684,1.0025474966919206
MASAC,E2,building_energy_grid_total_export_delta_kwh,17,8190.632739784087,5263.996006727219,8382.525220268988,602.529269695282,1657.6552362442017,13001.994844436646,11344.339608192444,27524.39412021637,1.023428285284094
MASAC,E2,building_energy_grid_total_import_baseline_kwh,17,698653.7463273965,313003.9390101284,1176860.6978921462,15533.659412175415,45892.174206107855,534094.0681419373,488201.8939358294,3756851.8146954775,1.6844691724313132
MASAC,E2,building_energy_grid_total_import_control_kwh,17,710393.6845066964,328820.17105804384,1185474.6500167735,17640.72967889905,49304.52807662636,553162.7816553116,503858.2535786852,3777970.3561116457,1.6687573043952064
MASAC,E2,building_energy_grid_total_import_delta_kwh,17,11739.938179299892,7469.984835386276,11850.943892966858,1088.1997672319412,2681.1415998339653,16797.2917470932,14116.150147259235,38208.26343584061,1.0094553916700084
MASAC,E2,building_energy_grid_total_net_exchange_baseline_kwh,17,-1738092.7532785842,-1866348.826326419,2798199.410794287,-9690332.67148745,-2424342.6713855267,-123084.29189413786,2301258.379491389,2340027.961331427,1.6099252502583716
MASAC,E2,building_energy_grid_total_net_exchange_control_kwh,17,-1734543.4478390682,-1862432.654150486,2799209.0534607647,-9686697.67756617,-2420831.4825150967,-120878.3030654788,2299953.179449618,2347885.2045956254,1.6138016357838023
MASAC,E2,building_energy_grid_total_net_exchange_delta_kwh,17,3549.3054395158065,2205.9888286590576,3646.964820792989,296.9878936111927,867.5513653457165,3916.172175932676,3048.6208105869596,13150.726833820345,1.0275150682130376
MASAC,E2,building_equity_benefit_relative_percent,14,-1.0251144114603823,-0.7510325505833275,3.5971788429073195,-10.233083712862674,-1.2827927338256575,0.14241605703365756,1.425208790859315,6.711638404594303,3.5090510899976164
MASAC,E2,building_ev_events_departure_count,17,2334.235294117647,1535.0,2220.9324204433756,542.0,983.0,2133.0,1150.0,7949.0,0.9514603887792296
MASAC,E2,building_ev_events_departure_met_count,17,94.82352941176471,60.0,112.45011966096216,4.0,32.0,114.0,82.0,473.0,1.1858883587074172
MASAC,E2,building_ev_events_departure_within_tolerance_count,17,29.823529411764707,17.0,33.52654786530677,1.0,10.0,36.0,26.0,141.0,1.1241643268446055
MASAC,E2,building_ev_performance_departure_soc_deficit_mean_ratio,17,0.4993645210697438,0.4961273833673068,0.0126961547636805,0.4786133112792105,0.4944576720970576,0.5023937508567635,0.007936078759705922,0.5271368495480473,0.02542462315200661
MASAC,E2,building_ev_performance_departure_success_ratio,17,0.037685822688917396,0.03485254691689,0.018247498172104023,0.007380073800738,0.0216567406605305,0.0534458509142053,0.0317891102536748,0.0615530303030303,0.4842006056954205
MASAC,E2,building_ev_performance_departure_within_tolerance_ratio,17,0.012734186872633037,0.0120643431635388,0.0072834918135314605,0.0018450184501845,0.005610098176718,0.0177083333333333,0.012098235156615303,0.0265151515151515,0.5719636350856738
