run_id,algorithm,scenario,kpi,value
madrl_v3_20260627_164047,HAPPO,E3,pv_self_consumption_ratio,0.20235741024731194
madrl_v3_20260627_164047,HAPPO,E3,ramping_average,1.1531549642453112
madrl_v3_20260627_164047,HAPPO,E3,zero_net_energy,0.9785745869807972
madrl_v3_20260627_164047,MAAC,E1,battery_capacity_fade_ratio,2.69326532687986e-05
madrl_v3_20260627_164047,MAAC,E1,battery_charge_total,181649.98978283536
madrl_v3_20260627_164047,MAAC,E1,battery_discharge_total,159375.30118182607
madrl_v3_20260627_164047,MAAC,E1,battery_equivalent_full_cycles,6.491762943818274
madrl_v3_20260627_164047,MAAC,E1,battery_throughput_total,341025.2909646616
madrl_v3_20260627_164047,MAAC,E1,carbon_emissions,1.0279904744395534
madrl_v3_20260627_164047,MAAC,E1,carbon_emissions_baseline,10417463.817999348
madrl_v3_20260627_164047,MAAC,E1,carbon_emissions_control,10494384.743438182
madrl_v3_20260627_164047,MAAC,E1,carbon_emissions_daily_average_baseline,28544.255238267422
madrl_v3_20260627_164047,MAAC,E1,carbon_emissions_daily_average_control,28755.02155982605
madrl_v3_20260627_164047,MAAC,E1,carbon_emissions_daily_average_delta,210.76632155862822
madrl_v3_20260627_164047,MAAC,E1,carbon_emissions_delta,38565.84588019649
madrl_v3_20260627_164047,MAAC,E1,community_import_share,0.09910411309902535
madrl_v3_20260627_164047,MAAC,E1,community_local_traded_daily_average,3391.082297380781
madrl_v3_20260627_164047,MAAC,E1,community_local_traded_total,1237603.7434482607
madrl_v3_20260627_164047,MAAC,E1,cost_one_minus_load_factor_average,0.9955821162398271
madrl_v3_20260627_164047,MAAC,E1,cost_peak_average,1.0307016374943516
madrl_v3_20260627_164047,MAAC,E1,cost_ramping_average,1.010993644889474
madrl_v3_20260627_164047,MAAC,E1,electricity_cost,1.001224116074091
madrl_v3_20260627_164047,MAAC,E1,electricity_cost_baseline,5911410.430769732
madrl_v3_20260627_164047,MAAC,E1,electricity_cost_control,5918646.683298586
madrl_v3_20260627_164047,MAAC,E1,electricity_cost_daily_average_baseline,16197.494044808036
madrl_v3_20260627_164047,MAAC,E1,electricity_cost_daily_average_control,16217.321657628276
madrl_v3_20260627_164047,MAAC,E1,electricity_cost_daily_average_delta,19.827612820240798
madrl_v3_20260627_164047,MAAC,E1,electricity_cost_delta,3628.0400708369775
madrl_v3_20260627_164047,MAAC,E1,ev_charge_total,11085.426500886679
madrl_v3_20260627_164047,MAAC,E1,ev_departure_count,39682.0
madrl_v3_20260627_164047,MAAC,E1,ev_departure_met_count,1677.0
madrl_v3_20260627_164047,MAAC,E1,ev_departure_soc_deficit_mean,0.5001015868844906
madrl_v3_20260627_164047,MAAC,E1,ev_departure_success_rate,0.04226097474925659
madrl_v3_20260627_164047,MAAC,E1,ev_departure_within_tolerance_count,542.0
madrl_v3_20260627_164047,MAAC,E1,ev_departure_within_tolerance_rate,0.013658585756766293
madrl_v3_20260627_164047,MAAC,E1,ev_v2g_export_total,3710.111443613656
madrl_v3_20260627_164047,MAAC,E1,grid_export_baseline,39642401.10018158
madrl_v3_20260627_164047,MAAC,E1,grid_export_control,39628757.33693227
madrl_v3_20260627_164047,MAAC,E1,grid_export_delta,-6840.573845111944
madrl_v3_20260627_164047,MAAC,E1,grid_export_ratio,0.9996558290398498
madrl_v3_20260627_164047,MAAC,E1,grid_import,1.027697229384953
madrl_v3_20260627_164047,MAAC,E1,grid_import_baseline,12471908.741031647
madrl_v3_20260627_164047,MAAC,E1,grid_import_control,12487915.029436171
madrl_v3_20260627_164047,MAAC,E1,grid_import_delta,8025.073128036143
madrl_v3_20260627_164047,MAAC,E1,net_exchange_baseline,-27170492.359149933
madrl_v3_20260627_164047,MAAC,E1,net_exchange_control,-27140842.307496104
madrl_v3_20260627_164047,MAAC,E1,net_exchange_delta,14865.646973146218
madrl_v3_20260627_164047,MAAC,E1,one_minus_load_factor_average,0.9955821162398271
madrl_v3_20260627_164047,MAAC,E1,peak_average,1.0307016374943516
madrl_v3_20260627_164047,MAAC,E1,price_signal_deviation,0.37992894346227535
madrl_v3_20260627_164047,MAAC,E1,price_signal_deviation_baseline,0.3793213483543036
madrl_v3_20260627_164047,MAAC,E1,price_signal_deviation_delta,0.000607595107971759
madrl_v3_20260627_164047,MAAC,E1,price_signal_deviation_ratio,1.0016017951813359
madrl_v3_20260627_164047,MAAC,E1,pv_export_daily_average,111726.2682727422
madrl_v3_20260627_164047,MAAC,E1,pv_export_total,40775432.65837287
madrl_v3_20260627_164047,MAAC,E1,pv_generation_daily_average,136095.6394630498
madrl_v3_20260627_164047,MAAC,E1,pv_generation_total,49669237.752368875
madrl_v3_20260627_164047,MAAC,E1,pv_self_consumption_ratio,0.1790606318207859
madrl_v3_20260627_164047,MAAC,E1,ramping_average,1.010993644889474
madrl_v3_20260627_164047,MAAC,E1,zero_net_energy,0.9986756010334867
madrl_v3_20260627_164047,MAAC,E2,battery_capacity_fade_ratio,4.7039472819188236e-05
madrl_v3_20260627_164047,MAAC,E2,battery_charge_total,324341.5473796671
madrl_v3_20260627_164047,MAAC,E2,battery_discharge_total,279771.4939794364
madrl_v3_20260627_164047,MAAC,E2,battery_equivalent_full_cycles,11.499905607231849
madrl_v3_20260627_164047,MAAC,E2,battery_throughput_total,604113.0413591035
madrl_v3_20260627_164047,MAAC,E2,carbon_emissions,1.0469962875520018
madrl_v3_20260627_164047,MAAC,E2,carbon_emissions_baseline,10417831.77047322
madrl_v3_20260627_164047,MAAC,E2,carbon_emissions_control,10558754.019475915
madrl_v3_20260627_164047,MAAC,E2,carbon_emissions_daily_average_baseline,28545.263442328724
madrl_v3_20260627_164047,MAAC,E2,carbon_emissions_daily_average_control,28931.395874805567
madrl_v3_20260627_164047,MAAC,E2,carbon_emissions_daily_average_delta,386.13243247684466
madrl_v3_20260627_164047,MAAC,E2,carbon_emissions_delta,70654.19071758597
madrl_v3_20260627_164047,MAAC,E2,community_import_share,0.10269686002765092
