available,axis,axis_name,baseline,delta_vs_baseline,improved_vs_baseline,kpi,lower_is_better,source,value,family,method,run_dir,table_path
True,OE1,Flexibilidad energetica,24198.209682926536,28358.42177063822,False,net_exchange_control,True,citylearn_v2.evaluate_v2,52556.631453564754,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,0.0,14218.062473542384,False,net_exchange_delta,True,citylearn_v2.evaluate_v2,14218.062473542384,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,-0.073148152068863,True,one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.926851847931137,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.3597728858801228,False,peak_average,True,citylearn_v2.evaluate_v2,1.3597728858801228,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_export_daily_average,True,citylearn_v2.evaluate_v2,257.8279284692961,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_export_total,True,citylearn_v2.evaluate_v2,94096.4510609402,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_generation_daily_average,False,citylearn_v2.evaluate_v2,398.4627498423695,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_generation_total,False,citylearn_v2.evaluate_v2,145422.30107788809,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_self_consumption_ratio,False,citylearn_v2.evaluate_v2,0.3529434594041928,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.3541804033812399,False,ramping_average,True,citylearn_v2.evaluate_v2,1.35418040338124,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,-1.1419172785453078,True,zero_net_energy,True,citylearn_v2.evaluate_v2,-0.1419172785453077,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,1.0,0.6200938460460665,False,carbon_emissions,True,citylearn_v2.evaluate_v2,1.6200938460460663,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,16636.379674343843,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,16636.379674343843,7033.620257438837,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,23669.99993178268,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,45.584326085655015,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,45.584326085655015,19.27239253094327,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,64.85671861659829,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,0.0,19.27239253094327,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,19.27239253094327,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,0.0,3526.44632498489,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,3526.44632498489,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,-0.073148152068863,True,cost_one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.926851847931137,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,0.3597728858801228,False,cost_peak_average,True,citylearn_v2.evaluate_v2,1.3597728858801228,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,0.3541804033812399,False,cost_ramping_average,True,citylearn_v2.evaluate_v2,1.35418040338124,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,1.1719222845365311,False,electricity_cost,True,citylearn_v2.evaluate_v2,2.171922284536531,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,4070.080885209143,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,4070.080885209143,4769.818489242765,False,electricity_cost_control,True,citylearn_v2.evaluate_v2,8839.899374451908,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,,,,electricity_cost_daily_average_baseline,True,citylearn_v2.evaluate_v2,11.15217961468426,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,11.15217961468426,13.069487811602508,False,electricity_cost_daily_average_control,True,citylearn_v2.evaluate_v2,24.221667426286768,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,0.0,13.069487811602508,False,electricity_cost_daily_average_delta,True,citylearn_v2.evaluate_v2,13.069487811602508,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,0.0,2391.443988527184,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,2391.443988527184,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
False,OE3,Costos energeticos,,,,price_signal_deviation,True,derived_from_citylearn_v2_timeseries,,citylearn_v2_original,hour_rbc,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0,outputs\citylearn_v2_original_benchmark\hour_rbc\E2_seed_0\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_capacity_fade_ratio,True,citylearn_v2.evaluate_v2,4.703947281918824e-05,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_charge_total,False,citylearn_v2.evaluate_v2,324341.5473796671,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_discharge_total,False,citylearn_v2.evaluate_v2,279771.4939794364,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_equivalent_full_cycles,False,citylearn_v2.evaluate_v2,11.499905607231849,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_throughput_total,False,citylearn_v2.evaluate_v2,604113.0413591035,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,community_import_share,False,citylearn_v2.evaluate_v2,0.1026968600276509,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,community_local_traded_daily_average,False,citylearn_v2.evaluate_v2,3523.595829408709,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,community_local_traded_total,False,citylearn_v2.evaluate_v2,1285965.661241287,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_charge_total,False,citylearn_v2.evaluate_v2,10967.570031635463,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_count,True,citylearn_v2.evaluate_v2,39682.0,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_met_count,False,citylearn_v2.evaluate_v2,1620.0,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_soc_deficit_mean,True,citylearn_v2.evaluate_v2,0.5008193109843627,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_success_rate,False,citylearn_v2.evaluate_v2,0.0408245552139509,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_count,False,citylearn_v2.evaluate_v2,522.0,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_rate,False,citylearn_v2.evaluate_v2,0.013154578902273,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_v2g_export_total,False,citylearn_v2.evaluate_v2,3716.81979391072,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,grid_export_baseline,True,citylearn_v2.evaluate_v2,39642530.32753754,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,39642530.32753754,-2096.286164186895,True,grid_export_control,True,citylearn_v2.evaluate_v2,39640434.04137335,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,0.0,-1051.0150348243806,True,grid_export_delta,True,citylearn_v2.evaluate_v2,-1051.0150348243806,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,-5.287972656808915e-05,True,grid_export_ratio,True,citylearn_v2.evaluate_v2,0.999947120273432,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.0463089355683579,False,grid_import,True,citylearn_v2.evaluate_v2,1.046308935568358,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,grid_import_baseline,True,citylearn_v2.evaluate_v2,12472232.392642977,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,12472232.392642977,49724.56782342121,False,grid_import_control,True,citylearn_v2.evaluate_v2,12521956.960466396,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,0.0,24930.40753471335,False,grid_import_delta,True,citylearn_v2.evaluate_v2,24930.40753471335,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,net_exchange_baseline,True,citylearn_v2.evaluate_v2,-27170297.93489456,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,-27170297.93489456,51820.85398760438,False,net_exchange_control,True,citylearn_v2.evaluate_v2,-27118477.08090696,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,0.0,25981.422569535865,False,net_exchange_delta,True,citylearn_v2.evaluate_v2,25981.422569535865,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,-0.0073036687226786,True,one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9926963312773214,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.0402106617728161,False,peak_average,True,citylearn_v2.evaluate_v2,1.0402106617728162,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_export_daily_average,True,citylearn_v2.evaluate_v2,111741.57932902654,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_export_total,True,citylearn_v2.evaluate_v2,40781020.555955976,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_generation_daily_average,False,citylearn_v2.evaluate_v2,136095.6394630498,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_generation_total,False,citylearn_v2.evaluate_v2,49669237.75236888,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_self_consumption_ratio,False,citylearn_v2.evaluate_v2,0.1789481296396378,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.0186301738338827,False,ramping_average,True,citylearn_v2.evaluate_v2,1.0186301738338828,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,-0.0011694043173217,True,zero_net_energy,True,citylearn_v2.evaluate_v2,0.9988305956826784,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,1.0,0.0469962875520018,False,carbon_emissions,True,citylearn_v2.evaluate_v2,1.0469962875520018,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,10417831.77047322,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,10417831.77047322,140922.24900269508,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,10558754.019475916,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,28545.263442328724,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,28545.263442328724,386.13243247684295,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,28931.395874805567,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,0.0,386.1324324768447,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,386.1324324768447,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,0.0,70654.19071758597,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,70654.19071758597,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,-0.0073036687226786,True,cost_one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9926963312773214,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,0.0402106617728161,False,cost_peak_average,True,citylearn_v2.evaluate_v2,1.0402106617728162,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,0.0186301738338827,False,cost_ramping_average,True,citylearn_v2.evaluate_v2,1.0186301738338828,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,0.0039868213638962,False,electricity_cost,True,citylearn_v2.evaluate_v2,1.0039868213638965,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,6641408.353484642,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,6641408.353484642,26478.10871003196,False,electricity_cost_control,True,citylearn_v2.evaluate_v2,6667886.462194674,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,,,,electricity_cost_daily_average_baseline,True,citylearn_v2.evaluate_v2,18197.716689534354,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,18197.716689534354,72.55104567196759,False,electricity_cost_daily_average_control,True,citylearn_v2.evaluate_v2,18270.26773520632,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,0.0,72.55104567196791,False,electricity_cost_daily_average_delta,True,citylearn_v2.evaluate_v2,72.55104567196791,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,0.0,13275.329877851962,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,13275.329877851962,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
False,OE3,Costos energeticos,,,,price_signal_deviation,True,derived_from_citylearn_v2_timeseries,,citylearn_v3_madrl,MAAC,outputs\madrl_v3_20260627_164047\MAAC\E2,outputs\madrl_v3_20260627_164047\MAAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_capacity_fade_ratio,True,citylearn_v2.evaluate_v2,4.9553800053448544e-05,citylearn_v3_madrl,MASAC,outputs\madrl_v3_20260627_164047\MASAC\E2,outputs\madrl_v3_20260627_164047\MASAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_charge_total,False,citylearn_v2.evaluate_v2,345132.82154580933,citylearn_v3_madrl,MASAC,outputs\madrl_v3_20260627_164047\MASAC\E2,outputs\madrl_v3_20260627_164047\MASAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_discharge_total,False,citylearn_v2.evaluate_v2,292814.6935327461,citylearn_v3_madrl,MASAC,outputs\madrl_v3_20260627_164047\MASAC\E2,outputs\madrl_v3_20260627_164047\MASAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_equivalent_full_cycles,False,citylearn_v2.evaluate_v2,12.143979195129742,citylearn_v3_madrl,MASAC,outputs\madrl_v3_20260627_164047\MASAC\E2,outputs\madrl_v3_20260627_164047\MASAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_throughput_total,False,citylearn_v2.evaluate_v2,637947.5150785556,citylearn_v3_madrl,MASAC,outputs\madrl_v3_20260627_164047\MASAC\E2,outputs\madrl_v3_20260627_164047\MASAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,community_import_share,False,citylearn_v2.evaluate_v2,0.0818013480076031,citylearn_v3_madrl,MASAC,outputs\madrl_v3_20260627_164047\MASAC\E2,outputs\madrl_v3_20260627_164047\MASAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,community_local_traded_daily_average,False,citylearn_v2.evaluate_v2,2502.174943581016,citylearn_v3_madrl,MASAC,outputs\madrl_v3_20260627_164047\MASAC\E2,outputs\madrl_v3_20260627_164047\MASAC\E2\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,community_local_traded_total,False,citylearn_v2.evaluate_v2,913189.5971177547,citylearn_v3_madrl,MASAC,outputs\madrl_v3_20260627_164047\MASAC\E2,outputs\madrl_v3_20260627_164047\MASAC\E2\figures\tables\objective_kpis.csv
