action_dim,action_l2,action_max,action_mean,action_min,agent,agent_index,algorithm,carbon_intensity,done,electrical_storage_electricity_consumption_kwh,electrical_storage_energy_balance_kwh,electrical_storage_soc,electricity_price,episode,episode_step,ev_charge_kwh,ev_electricity_consumption_kwh,ev_v2g_export_kwh,global_step,grid_export_kwh,grid_import_kwh,individual_reward,net_electricity_consumption_cost,net_electricity_consumption_emission,net_electricity_consumption_kwh,net_electricity_consumption_without_storage_kwh,observation_dim,observation_l2,observation_max,observation_mean,observation_min,pv_export_kwh,pv_generation_kwh,reward,reward_function,reward_profile,scenario,solar_generation_raw_kwh,state_dim,state_l2,state_max,state_mean,state_min,time_step
8,0.0,0.0,0.0,0.0,Building_4,3,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.5324955582618713,0,8758,0.0,0.0,-0.0,8758,0.0,36.67196273803711,-0.7441261410713196,19.52765655517578,28.97085189819336,36.67196273803711,36.67196273803711,78,3.2653524164823353,1.0,0.17773965020210314,0.0,0.0,0.0,-0.6698766946792603,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.05892219451285,1.0,0.13219720028305654,0.0,8759
5,0.0,0.0,0.0,0.0,Building_5,4,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.5324955582618713,0,8758,0.0,0.0,-0.0,8758,0.0,54.225337982177734,-0.7942629456520081,28.874752044677734,42.838016510009766,54.225337982177734,54.225337982177734,57,3.5231049475696143,1.0,0.29040594869538355,0.0,0.0,0.0,-0.6698766946792603,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.05892219451285,1.0,0.13219720028305654,0.0,8759
34,0.0,0.0,0.0,0.0,Building_6,5,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.5324955582618713,0,8758,0.0,0.0,-0.0,8758,0.0,348.8946838378906,-0.7633636593818665,185.7848663330078,275.6268005371094,348.8946838378906,348.8946838378906,260,3.288780581082985,1.0,0.054307498381688045,0.0,0.0,0.0,-0.6698766946792603,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.05892219451285,1.0,0.13219720028305654,0.0,8759
44,0.0,0.0,0.0,0.0,Building_7,6,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.5324955582618713,0,8758,0.0,0.0,-0.0,8758,0.0,2.9800853729248047,-0.5398954749107361,1.58688223361969,2.3542675971984863,2.9800853729248047,2.9800853729248047,330,3.4150947941393954,1.0,0.04461805502122099,0.0,0.0,0.0,-0.6698766946792603,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.05892219451285,1.0,0.13219720028305654,0.0,8759
19,1.0,1.0,0.05263157894736842,0.0,Building_8,7,MAAC,0.7900000214576721,True,120.89545440673828,0.0,0.0,0.5324955582618713,0,8758,0.0,0.0,-0.0,8758,0.0,127.0948257446289,-0.7927460074424744,67.67742919921875,100.40491485595703,127.0948257446289,6.199371337890625,155,3.4420271150668227,1.0,0.09722366390689727,0.0,0.0,0.0,-0.6698766946792603,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.05892219451285,1.0,0.13219720028305654,0.0,8759
12,0.0,0.0,0.0,0.0,Building_9,8,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.5324955582618713,0,8758,0.0,0.0,-0.0,8758,0.0,2.1350696086883545,-0.5124505162239075,1.1369150876998901,1.6867049932479858,2.1350696086883545,2.1350696086883545,106,3.713010810127159,1.0,0.1619151954380971,0.0,0.0,0.0,-0.6698766946792603,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.05892219451285,1.0,0.13219720028305654,0.0,8759
8,0.0,0.0,0.0,0.0,Building_10,9,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.5324955582618713,0,8758,0.0,0.0,-0.0,8758,0.0,16.451881408691406,-0.6712005734443665,8.760553359985352,12.996986389160156,16.451881408691406,16.451881408691406,78,3.415258649372149,1.0,0.18936177123433504,0.0,0.0,0.0,-0.6698766946792603,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.05892219451285,1.0,0.13219720028305654,0.0,8759
5,0.0,0.0,0.0,0.0,Building_11,10,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.5324955582618713,0,8758,0.0,0.0,-0.0,8758,0.0,66.45198059082031,-0.7600752115249634,35.38538360595703,52.497066497802734,66.45198059082031,66.45198059082031,57,3.382478334072129,1.0,0.2550416363958727,0.0,0.0,0.0,-0.6698766946792603,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.05892219451285,1.0,0.13219720028305654,0.0,8759
5,0.0,0.0,0.0,0.0,Building_12,11,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.5324955582618713,0,8758,0.0,0.0,-0.0,8758,0.0,155.388671875,-0.7632893323898315,82.7437744140625,122.7570571899414,155.388671875,155.388671875,57,3.4410568521577787,1.0,0.26281432702875973,0.0,0.0,0.0,-0.6698766946792603,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.05892219451285,1.0,0.13219720028305654,0.0,8759
13,1.0,1.0,0.07692307692307693,0.0,Building_13,12,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.5324955582618713,0,8758,0.0,0.0,-0.0,8758,0.0,0.1047736182808876,-0.5052440166473389,0.05579148605465889,0.08277115970849991,0.1047736182808876,0.1047736182808876,113,3.4821437482168136,1.0,0.13251884558559518,0.0,0.0,0.0,-0.6698766946792603,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E2,-0.0,1907,14.05892219451285,1.0,0.13219720028305654,0.0,8759
