available,axis,axis_name,baseline,delta_vs_baseline,improved_vs_baseline,kpi,lower_is_better,source,value
True,OE1,Flexibilidad energetica,1.0,0.018954970103502777,False,ramping_average,True,citylearn_v2.evaluate_v2,1.0189549701035028
True,OE1,Flexibilidad energetica,1.0,-0.0011820879136880125,True,zero_net_energy,True,citylearn_v2.evaluate_v2,0.998817912086312
True,OE2,Emisiones de CO2,1.0,0.04385427547845211,False,carbon_emissions,True,citylearn_v2.evaluate_v2,1.043854275478452
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,10417672.837767562
True,OE2,Emisiones de CO2,10417672.837767562,146421.29722938687,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,10564094.134996949
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,28544.827960545896
True,OE2,Emisiones de CO2,28544.827960545896,401.2000380757272,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,28946.027998621623
True,OE2,Emisiones de CO2,0.0,401.2000380757261,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,401.2000380757261
True,OE2,Emisiones de CO2,0.0,73411.2486337313,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,73411.2486337313
True,OE3,Costos energeticos,1.0,-0.008532997143850363,True,cost_one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9914670028561496
True,OE3,Costos energeticos,1.0,0.030926141794690887,False,cost_peak_average,True,citylearn_v2.evaluate_v2,1.0309261417946909
True,OE3,Costos energeticos,1.0,0.018954970103502777,False,cost_ramping_average,True,citylearn_v2.evaluate_v2,1.0189549701035028
True,OE3,Costos energeticos,1.0,0.00267533532507791,False,electricity_cost,True,citylearn_v2.evaluate_v2,1.002675335325078
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,7093803.197904205
True,OE3,Costos energeticos,7093803.197904205,18978.302284504287,False,electricity_cost_control,True,citylearn_v2.evaluate_v2,7112781.500188709
True,OE3,Costos energeticos,,,,electricity_cost_daily_average_baseline,True,citylearn_v2.evaluate_v2,19437.296123952612
True,OE3,Costos energeticos,19437.296123952612,52.001284944410145,False,electricity_cost_daily_average_control,True,citylearn_v2.evaluate_v2,19489.297408897022
True,OE3,Costos energeticos,0.0,52.00128494441179,False,electricity_cost_daily_average_delta,True,citylearn_v2.evaluate_v2,52.00128494441179
True,OE3,Costos energeticos,0.0,9515.151784724349,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,9515.151784724349
True,OE3,Costos energeticos,0.37931532563014614,0.00030819915416185895,False,price_signal_deviation,True,derived_from_citylearn_v2_timeseries,0.379623524784308
