available,axis,axis_name,baseline,delta_vs_baseline,improved_vs_baseline,kpi,lower_is_better,source,value,family,method,run_dir,table_path
True,OE1,Flexibilidad energetica,1.0,-0.0044178837601729,True,one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9955821162398272,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.0307016374943516,False,peak_average,True,citylearn_v2.evaluate_v2,1.0307016374943516,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_export_daily_average,True,citylearn_v2.evaluate_v2,111726.2682727422,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_export_total,True,citylearn_v2.evaluate_v2,40775432.65837287,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_generation_daily_average,False,citylearn_v2.evaluate_v2,136095.6394630498,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_generation_total,False,citylearn_v2.evaluate_v2,49669237.75236888,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_self_consumption_ratio,False,citylearn_v2.evaluate_v2,0.1790606318207859,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.010993644889474,False,ramping_average,True,citylearn_v2.evaluate_v2,1.010993644889474,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,-0.0013243989665132,True,zero_net_energy,True,citylearn_v2.evaluate_v2,0.9986756010334868,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,1.0,0.0279904744395533,False,carbon_emissions,True,citylearn_v2.evaluate_v2,1.0279904744395534,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,10417463.817999348,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,10417463.817999348,76920.92543883435,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,10494384.743438182,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,28544.255238267426,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,28544.255238267426,210.766321558629,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,28755.02155982605,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,0.0,210.76632155862825,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,210.76632155862825,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,0.0,38565.84588019649,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,38565.84588019649,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,-0.0044178837601729,True,cost_one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9955821162398272,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,0.0307016374943516,False,cost_peak_average,True,citylearn_v2.evaluate_v2,1.0307016374943516,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,0.010993644889474,False,cost_ramping_average,True,citylearn_v2.evaluate_v2,1.010993644889474,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,0.0012241160740908,False,electricity_cost,True,citylearn_v2.evaluate_v2,1.001224116074091,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,5911410.430769732,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,5911410.430769732,7236.252528853714,False,electricity_cost_control,True,citylearn_v2.evaluate_v2,5918646.683298586,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,,,,electricity_cost_daily_average_baseline,True,citylearn_v2.evaluate_v2,16197.494044808036,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,16197.494044808036,19.827612820239665,False,electricity_cost_daily_average_control,True,citylearn_v2.evaluate_v2,16217.321657628276,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,0.0,19.8276128202408,False,electricity_cost_daily_average_delta,True,citylearn_v2.evaluate_v2,19.8276128202408,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,0.0,3628.0400708369775,False,electricity_cost_delta,True,citylearn_v2.evaluate_v2,3628.0400708369775,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,0.3793213483543036,0.0006075951079717,False,price_signal_deviation,True,derived_from_citylearn_v2_timeseries,0.3799289434622753,citylearn_v3_madrl,MAAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MAAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_capacity_fade_ratio,True,citylearn_v2.evaluate_v2,5.10651804180305e-05,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_charge_total,False,citylearn_v2.evaluate_v2,332451.2102501957,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_discharge_total,False,citylearn_v2.evaluate_v2,291882.2389227986,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_equivalent_full_cycles,False,citylearn_v2.evaluate_v2,11.884821616785851,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,battery_throughput_total,False,citylearn_v2.evaluate_v2,624333.4491729945,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,community_import_share,False,citylearn_v2.evaluate_v2,0.0823660860230537,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,community_local_traded_daily_average,False,citylearn_v2.evaluate_v2,2520.173910083967,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,community_local_traded_total,False,citylearn_v2.evaluate_v2,919758.4699343944,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_charge_total,False,citylearn_v2.evaluate_v2,10720.165089577436,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_count,True,citylearn_v2.evaluate_v2,39682.0,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_met_count,False,citylearn_v2.evaluate_v2,1563.0,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_soc_deficit_mean,True,citylearn_v2.evaluate_v2,0.5027141603949834,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_success_rate,False,citylearn_v2.evaluate_v2,0.0393881356786452,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_count,False,citylearn_v2.evaluate_v2,469.0,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_departure_within_tolerance_rate,False,citylearn_v2.evaluate_v2,0.011818960737866,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,ev_v2g_export_total,False,citylearn_v2.evaluate_v2,3833.1771123362714,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,grid_export_baseline,True,citylearn_v2.evaluate_v2,40655093.25299454,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,40655093.25299454,11379.957263827324,False,grid_export_control,True,citylearn_v2.evaluate_v2,40666473.210258365,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,0.0,5705.569394234239,False,grid_export_delta,True,citylearn_v2.evaluate_v2,5705.569394234239,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.0002799146762009,False,grid_export_ratio,True,citylearn_v2.evaluate_v2,1.000279914676201,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.0526600476938445,False,grid_import,True,citylearn_v2.evaluate_v2,1.0526600476938446,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,grid_import_baseline,True,citylearn_v2.evaluate_v2,11107877.379131315,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,11107877.379131315,58835.941166060045,False,grid_import_control,True,citylearn_v2.evaluate_v2,11166713.320297375,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,0.0,29498.57696435126,False,grid_import_delta,True,citylearn_v2.evaluate_v2,29498.57696435126,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,net_exchange_baseline,True,citylearn_v2.evaluate_v2,-29547215.87386322,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,-29547215.87386322,47455.98390223086,False,net_exchange_control,True,citylearn_v2.evaluate_v2,-29499759.88996099,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,0.0,23793.00757011609,False,net_exchange_delta,True,citylearn_v2.evaluate_v2,23793.00757011609,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,-0.0213742883922686,True,one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9786257116077314,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.0850627613699077,False,peak_average,True,citylearn_v2.evaluate_v2,1.0850627613699078,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_export_daily_average,True,citylearn_v2.evaluate_v2,113456.12326822054,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_export_total,True,citylearn_v2.evaluate_v2,41406757.654430985,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_generation_daily_average,False,citylearn_v2.evaluate_v2,135736.1247659243,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_generation_total,False,citylearn_v2.evaluate_v2,49538029.86769711,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,,,,pv_self_consumption_ratio,False,citylearn_v2.evaluate_v2,0.1641420184650577,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,0.0219691691061643,False,ramping_average,True,citylearn_v2.evaluate_v2,1.0219691691061643,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE1,Flexibilidad energetica,1.0,-0.0007357774807523,True,zero_net_energy,True,citylearn_v2.evaluate_v2,0.9992642225192476,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,1.0,0.0536196220489209,False,carbon_emissions,True,citylearn_v2.evaluate_v2,1.053619622048921,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,,,,carbon_emissions_baseline,True,citylearn_v2.evaluate_v2,9088716.879895853,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,9088716.879895853,162009.33447666094,False,carbon_emissions_control,True,citylearn_v2.evaluate_v2,9250726.214372514,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,,,,carbon_emissions_daily_average_baseline,True,citylearn_v2.evaluate_v2,24903.43704960617,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,24903.43704960617,443.91186521747295,False,carbon_emissions_daily_average_control,True,citylearn_v2.evaluate_v2,25347.348914823648,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,0.0,443.9118652174749,False,carbon_emissions_daily_average_delta,True,citylearn_v2.evaluate_v2,443.9118652174749,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE2,Emisiones de CO2,0.0,81226.6231709392,False,carbon_emissions_delta,True,citylearn_v2.evaluate_v2,81226.6231709392,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,-0.0213742883922686,True,cost_one_minus_load_factor_average,True,citylearn_v2.evaluate_v2,0.9786257116077314,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,0.0850627613699077,False,cost_peak_average,True,citylearn_v2.evaluate_v2,1.0850627613699078,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,0.0219691691061643,False,cost_ramping_average,True,citylearn_v2.evaluate_v2,1.0219691691061643,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,1.0,0.0049419564019463,False,electricity_cost,True,citylearn_v2.evaluate_v2,1.0049419564019464,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
True,OE3,Costos energeticos,,,,electricity_cost_baseline,True,citylearn_v2.evaluate_v2,5921703.1287605055,citylearn_v3_madrl,MASAC,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E1\figures\tables\objective_kpis.csv
