agent,algorithm,battery_throughput_total_kwh,building_id,carbon_emissions_delta_kgco2,electricity_cost_delta_eur,ev_charge_total_kwh,ev_departure_count,ev_departure_success_rate,ev_total,flex_composite_proxy,grid_export_max,grid_import_max,grid_role_control,nombre,objective,pv_self_consumption_ratio,run_id,scenario,tipo_uso
Building_16,MATD3,454.91090393066406,16,6079.644355727651,4084.2272729192337,8864.235897751525,2133.0,0.36802625410220347,11,34.68696473455561,0.0,103.13050842285156,net_exporter,SIMA - IQUITOS S.R.LTDA,OE2_co2,0.06961421918473035,madrl_v3_20260627_164047,E2,Industrial
Building_17,MATD3,207.9210968017578,17,5707.077056921567,3978.6180818784487,8145.327739963308,2112.0,0.2821969696969697,11,43.32444951195219,0.0,129.20327758789062,net_exporter,ASOCIACION CIVIL SELVA AMAZONICA,OE2_co2,0.22992905203406325,madrl_v3_20260627_164047,E2,Laboratory
Building_1,MATD3,1895.5012817382812,1,3888.0077229202725,4843.0938886310905,8462.970232633874,924.0,0.5173160173160173,4,502.73605028834095,703.340087890625,804.3753662109375,net_importer,ELECTRO ORIENTE S.A.,OE3_costo,0.5073032365396427,madrl_v3_20260627_164047,E3,Office
Building_2,MATD3,129.90314421200696,2,113.01437550113769,-170.44407857847568,566.6829447690398,542.0,0.33025830258302585,6,14.242017716223058,3.050830602645874,38.69163513183594,net_exporter,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,OE3_costo,0.01641258581264055,madrl_v3_20260627_164047,E3,Office
Building_3,MATD3,1260.8284266394985,3,8737.941424186109,9133.735155636445,14273.600824467838,2505.0,0.5141716566866268,8,170.3761167477802,0.0,510.3820495605469,net_exporter,AEROPUERTO INTERNACIONAL,OE3_costo,0.25369931720627736,madrl_v3_20260627_164047,E3,Assembly
Building_4,MATD3,243.13324140524026,4,631.4797802955727,363.94980360381305,3481.636465843767,1426.0,0.6584852734922861,6,54.158010353378494,0.0,162.28848266601562,net_importer,HIPERMERCADOS TOTTUS ORIENTE SAC,OE3_costo,0.8144516058801442,madrl_v3_20260627_164047,E3,Retail
Building_5,MATD3,66.69000244140625,5,-824.7591667941888,-480.57576279580826,781.1923982072622,746.0,0.32171581769436997,3,20.204627573638295,0.0,60.26442337036133,net_importer,HOTEL PLAZA S.A.,OE3_costo,0.6505406494464461,madrl_v3_20260627_164047,E3,MultiFamily_Hotel
Building_6,MATD3,724.1849975585938,6,5656.399538822938,5237.497457646299,20703.477795336396,7949.0,0.46559315637187065,32,121.01181004347022,0.0,362.8901062011719,net_importer,MALL AVENTURA S.A.,OE3_costo,0.8546760707612322,madrl_v3_20260627_164047,E3,Commercial_Mall
Building_7,MATD3,277.6279525756836,7,16599.681164901907,19286.639444799344,26387.20552253537,7786.0,0.5247880811713331,42,67.79355417664796,183.75563049316406,18.66022491455078,net_exporter,UNAP-FACULTAD DE BIOLOGIA-AULAS,OE3_costo,0.03519287777094019,madrl_v3_20260627_164047,E3,Education
Building_8,MATD3,169.09834671020508,8,5312.571718088817,5679.101768598106,12952.008410556242,3726.0,0.46484165324745036,17,29.40856095758505,0.0,87.2361068725586,net_exporter,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,OE3_costo,0.01042399980345533,madrl_v3_20260627_164047,E3,Assembly_Military
Building_9,MATD3,38.87544536590576,9,1068.0396748888343,1023.4906623259712,6939.37315453589,1847.0,0.37087168381158636,10,9.72367663721353,25.74156379699707,2.4506425857543945,net_exporter,GOBIERNO REGIONAL DE LORETO - COER,OE3_costo,0.021176471110878226,madrl_v3_20260627_164047,E3,Office_Critical
Building_10,MATD3,1253.8736981519314,10,3207.7750012048637,2925.505332276516,8684.561257060617,1298.0,0.4899845916795069,6,146.01040444016448,385.5312194824219,51.64957809448242,net_exporter,GOBIERNO REGIONAL DE LORETO,OE3_costo,0.14958425641088766,madrl_v3_20260627_164047,E3,Office
Building_11,MATD3,532.7440643310547,11,8332.188633897807,8538.471293286479,12087.939836069942,983.0,0.671414038657172,3,99.78337524685612,0.0,298.38018798828125,net_exporter,HOSPITAL REGIONAL DE LORETO,OE3_costo,0.03006224771286071,madrl_v3_20260627_164047,E3,Healthcare_Hospital
Building_12,MATD3,1223.2149353027344,12,-2163.488812311087,-2672.0535701428307,0.0,960.0,0.0,3,292.20137323474324,660.6112060546875,215.14822387695312,net_exporter,SEGURO SOCIAL DE SALUD - ESSALUD,OE3_costo,0.15531022741097322,madrl_v3_20260627_164047,E3,Healthcare
Building_13,MATD3,144.78224154534018,13,6462.385206009651,7454.377370212824,9541.111192865297,2018.0,0.5569871159563925,11,7.0639065148227145,17.44454574584961,2.7893710136413574,net_exporter,UNAP-FACULTAD DE CIENCIAS AD..CONTABLES Y ECO,OE3_costo,0.04219721502282551,madrl_v3_20260627_164047,E3,Education
Building_14,MATD3,64.33050727844238,14,6924.560233738037,6942.329148787183,11801.238536376506,1192.0,0.7290268456375839,4,3.7323511039519808,0.0,10.199092864990234,net_exporter,AUTORIDAD PORTUARIA NACIONAL,OE3_costo,0.00203955313429148,madrl_v3_20260627_164047,E3,Industrial_Port
Building_15,MATD3,140.2913589477539,15,4728.621304856904,5319.336686961971,7047.5271396152675,1535.0,0.38045602605863194,8,8.776019138973558,4.7578582763671875,20.5941162109375,net_exporter,DREL- COLEGIO NACIONAL DE IQUITOS,OE3_costo,0.023917070384015148,madrl_v3_20260627_164047,E3,Education
Building_16,MATD3,454.91090393066406,16,6667.361244060507,7461.088822252495,9670.127303780988,2133.0,0.44913267698077824,11,34.68696121088783,0.0,103.13050842285156,net_exporter,SIMA - IQUITOS S.R.LTDA,OE3_costo,0.06962479018806912,madrl_v3_20260627_164047,E3,Industrial
Building_17,MATD3,391.2931638907121,17,7019.362469963831,7670.537615821464,9426.874285021797,2112.0,0.46638257575757575,11,43.324423915662415,0.0,129.20327758789062,net_exporter,ASOCIACION CIVIL SELVA AMAZONICA,OE3_costo,0.23000584090336046,madrl_v3_20260627_164047,E3,Laboratory
Building_1,MAAC,73357.46596452329,1,17770.666452719364,2940.3078446509317,572.6766110360622,924.0,0.04004329004329004,4,149.13173821538427,0.0,446.8856201171875,net_importer,ELECTRO ORIENTE S.A.,OE1_flexibilidad,0.4904054710346867,madrl_v3_20260627_164047,E1,Office
Building_2,MAAC,4715.750213604435,2,1005.8809560081936,-253.78286649480833,55.26330590248108,542.0,0.01845018450184502,6,5.383337698453521,0.0,15.16435432434082,net_exporter,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,OE1_flexibilidad,0.014341228980257107,madrl_v3_20260627_164047,E1,Office
Building_3,MAAC,35880.01147306534,3,9379.15315049942,183.18253686942626,644.3287180960178,2505.0,0.02475049900199601,8,33.015653984735344,0.0,98.17061614990234,net_exporter,AEROPUERTO INTERNACIONAL,OE1_flexibilidad,0.12365419569629803,madrl_v3_20260627_164047,E1,Assembly
Building_4,MAAC,6524.585756506846,4,2136.4090055385022,445.9374862164841,273.44769605994225,1426.0,0.024544179523141654,6,12.283525451041287,0.0,36.67196273803711,net_importer,HIPERMERCADOS TOTTUS ORIENTE SAC,OE1_flexibilidad,0.8213863849132448,madrl_v3_20260627_164047,E1,Retail
Building_5,MAAC,4820.243452208889,5,701.0513247710769,-264.9368582125753,203.1743505001068,746.0,0.049597855227882036,3,18.189113191052883,0.0,54.225337982177734,net_importer,HOTEL PLAZA S.A.,OE1_flexibilidad,0.6579984090190866,madrl_v3_20260627_164047,E1,MultiFamily_Hotel
Building_6,MAAC,58204.87185073561,6,10656.900342616718,2148.9174705753103,1106.6363821774721,7949.0,0.021386337904138887,32,121.00968831729915,0.0,362.8901062011719,net_importer,MALL AVENTURA S.A.,OE1_flexibilidad,0.861041249274439,madrl_v3_20260627_164047,E1,Commercial_Mall
Building_7,MAAC,6890.991292480113,7,2803.3701157714677,894.7552645089308,2126.7416176199913,7786.0,0.059979450295402005,42,6.538725115386156,0.0,18.66022491455078,net_exporter,UNAP-FACULTAD DE BIOLOGIA-AULAS,OE1_flexibilidad,0.04404956839231393,madrl_v3_20260627_164047,E1,Education
Building_8,MAAC,3782.0551733355987,8,1502.4807328329844,-310.33087436192,1345.6209635734558,3726.0,0.06065485775630703,17,42.695742953876334,0.0,127.09500885009766,net_exporter,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,OE1_flexibilidad,0.007779988468641727,madrl_v3_20260627_164047,E1,Assembly_Military
Building_9,MAAC,2469.1479862835718,9,598.8120052297418,-92.64210583066915,219.4257254600525,1847.0,0.023280996210070383,10,1.145330285650683,0.0,2.4506425857543945,net_exporter,GOBIERNO REGIONAL DE LORETO - COER,OE1_flexibilidad,0.014651728802345188,madrl_v3_20260627_164047,E1,Office_Critical
Building_10,MAAC,13372.623413051013,10,4240.807737960888,958.0168433018262,787.8329135775566,1298.0,0.023882896764252697,6,17.49632219185479,0.0,51.649574279785156,net_exporter,GOBIERNO REGIONAL DE LORETO,OE1_flexibilidad,0.16060770422079035,madrl_v3_20260627_164047,E1,Office
Building_11,MAAC,10176.590277283674,11,2103.067469609028,-888.9321198133257,570.3815714120865,983.0,0.0762970498474059,3,130.76312342349138,319.7672119140625,71.54803466796875,net_exporter,HOSPITAL REGIONAL DE LORETO,OE1_flexibilidad,0.02587631155712106,madrl_v3_20260627_164047,E1,Healthcare_Hospital
Building_12,MAAC,72534.62070844881,12,11013.67513289256,6.225393988541327,430.8110456466675,960.0,0.030208333333333334,3,311.65010647167907,718.9942016601562,215.11593627929688,net_exporter,SEGURO SOCIAL DE SALUD - ESSALUD,OE1_flexibilidad,0.15981852441602815,madrl_v3_20260627_164047,E1,Healthcare
Building_13,MAAC,4388.299544389407,13,1387.7666340559226,202.177036113153,648.8648328781128,2018.0,0.06095143706640238,11,20.078617383621552,56.48958969116211,2.789367437362671,net_exporter,UNAP-FACULTAD DE CIENCIAS AD..CONTABLES Y ECO,OE1_flexibilidad,0.043104977660125186,madrl_v3_20260627_164047,E1,Education
Building_14,MAAC,5566.884461576003,14,1519.7487320994787,-246.19107240995072,419.14769315719604,1192.0,0.008389261744966443,4,15.16508195389927,41.883033752441406,2.6149511337280273,net_exporter,AUTORIDAD PORTUARIA NACIONAL,OE1_flexibilidad,0.002739024471624618,madrl_v3_20260627_164047,E1,Industrial_Port
Building_15,MAAC,4106.881103097337,15,1243.496142786622,-72.63421237049988,434.00811398774385,1535.0,0.053420195439739415,8,29.025305702239553,65.5052490234375,20.5941162109375,net_exporter,DREL- COLEGIO NACIONAL DE IQUITOS,OE1_flexibilidad,0.023448127656341612,madrl_v3_20260627_164047,E1,Education
Building_16,MAAC,16782.73060612582,16,3953.853207007138,414.58177620812785,530.5765521973372,2133.0,0.04781997187060478,11,34.68667425612438,0.0,103.13050842285156,net_exporter,SIMA - IQUITOS S.R.LTDA,OE1_flexibilidad,0.07048565447843153,madrl_v3_20260627_164047,E1,Industrial
Building_17,MAAC,17451.537687945704,17,4903.786296434322,1171.6009859154437,716.4884076043963,2112.0,0.06534090909090909,11,7.944595264040594,0.0,23.087642669677734,net_exporter,ASOCIACION CIVIL SELVA AMAZONICA,OE1_flexibilidad,0.253856877555949,madrl_v3_20260627_164047,E1,Laboratory
Building_1,MAAC,124356.91614533402,1,23634.60108895274,7260.802849741653,584.6912280917168,924.0,0.04220779220779221,4,149.13174665208928,0.0,446.8856201171875,net_importer,ELECTRO ORIENTE S.A.,OE2_co2,0.4903801609196566,madrl_v3_20260627_164047,E2,Office
Building_2,MAAC,3220.078354600206,2,714.7335240736975,-399.7144504451717,59.778337717056274,542.0,0.016605166051660517,6,5.383415805590071,0.0,15.16435432434082,net_exporter,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,OE2_co2,0.014106907570606118,madrl_v3_20260627_164047,E2,Office
Building_3,MAAC,54136.836383399816,3,14635.871883378742,1802.1081817082886,610.9675801545382,2505.0,0.02155688622754491,8,33.0152659426126,0.0,98.17061614990234,net_exporter,AEROPUERTO INTERNACIONAL,OE2_co2,0.12481832206453916,madrl_v3_20260627_164047,E2,Assembly
Building_4,MAAC,22259.991337359123,4,6411.428929588234,1991.5849292417988,219.30346320569515,1426.0,0.02314165497896213,6,12.284585642337476,0.0,36.67196273803711,net_importer,HIPERMERCADOS TOTTUS ORIENTE SAC,OE2_co2,0.8182058110246829,madrl_v3_20260627_164047,E2,Retail
Building_5,MAAC,7275.652964822283,5,1035.809021146095,-595.6810479151609,177.98002815246582,746.0,0.0388739946380697,3,18.18936732671891,0.0,54.225337982177734,net_importer,HOTEL PLAZA S.A.,OE2_co2,0.6572360020210061,madrl_v3_20260627_164047,E2,MultiFamily_Hotel
Building_6,MAAC,101200.92304985077,6,18405.23022689065,6252.776270689443,1136.7062156945467,7949.0,0.02201534784249591,32,121.00995307541604,0.0,362.8901062011719,net_importer,MALL AVENTURA S.A.,OE2_co2,0.8602469749237854,madrl_v3_20260627_164047,E2,Commercial_Mall
Building_7,MAAC,20060.975776606938,7,6796.218203967379,1930.1471342821242,2057.907931178808,7786.0,0.0571538659131775,42,6.538585795760454,0.0,18.66022491455078,net_exporter,UNAP-FACULTAD DE BIOLOGIA-AULAS,OE2_co2,0.044467527269417405,madrl_v3_20260627_164047,E2,Education
Building_8,MAAC,16789.177427282615,8,5648.202803503467,594.7012225314829,1377.5827544033527,3726.0,0.05850778314546431,17,43.209614361525496,0.0,128.63685607910156,net_exporter,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,OE2_co2,0.008012994525079519,madrl_v3_20260627_164047,E2,Assembly_Military
Building_9,MAAC,2921.2579951538937,9,791.37656366191,-182.43987174571816,207.2546579837799,1847.0,0.024363833243096916,10,1.1453553477006329,0.0,2.4506425857543945,net_exporter,GOBIERNO REGIONAL DE LORETO - COER,OE2_co2,0.014576542652496194,madrl_v3_20260627_164047,E2,Office_Critical
Building_10,MAAC,54413.541413575,10,15132.954615966242,3097.7296573023777,794.2589787244797,1298.0,0.014637904468412942,6,17.496117291880882,0.0,51.649574279785156,net_exporter,GOBIERNO REGIONAL DE LORETO,OE2_co2,0.16122240414251043,madrl_v3_20260627_164047,E2,Office
Building_11,MAAC,53369.52990833422,11,13060.239328606694,601.9963592307904,493.38030640780926,983.0,0.06002034587995931,3,30.523337837912976,19.048202514648438,71.54803466796875,net_exporter,HOSPITAL REGIONAL DE LORETO,OE2_co2,0.026223668878255276,madrl_v3_20260627_164047,E2,Healthcare_Hospital
Building_12,MAAC,72531.330821329,12,15427.895990195335,3331.873266436276,484.6437773704529,960.0,0.051041666666666666,3,109.81075443088633,113.47395324707031,215.11593627929688,net_exporter,SEGURO SOCIAL DE SALUD - ESSALUD,OE2_co2,0.15762623370817214,madrl_v3_20260627_164047,E2,Healthcare
Building_13,MAAC,5928.510651138217,13,1762.0891934498322,227.94082114890352,613.5159951746464,2018.0,0.05252725470763132,11,1.2486613252084207,0.0,2.789367437362671,net_exporter,UNAP-FACULTAD DE CIENCIAS AD..CONTABLES Y ECO,OE2_co2,0.043383461737409264,madrl_v3_20260627_164047,E2,Education
Building_14,MAAC,5856.427517282398,14,1509.583317264358,-701.8555300273947,438.5593731403351,1192.0,0.010906040268456376,4,1.2040573745941354,0.0,2.6149511337280273,net_exporter,AUTORIDAD PORTUARIA NACIONAL,OE2_co2,0.0027790099456209564,madrl_v3_20260627_164047,E2,Industrial_Port
Building_15,MAAC,7316.52908147002,15,2120.0514549081563,-222.2380285324598,457.3426399976015,1535.0,0.05537459283387622,8,28.346344336502863,63.468509674072266,20.5941162109375,net_exporter,DREL- COLEGIO NACIONAL DE IQUITOS,OE2_co2,0.023592875501174837,madrl_v3_20260627_164047,E2,Education
Building_16,MAAC,32946.92690137308,16,7900.489557624067,405.5336355024774,553.1733643338084,2133.0,0.05110173464603844,11,34.686564819021854,0.0,103.13050842285156,net_exporter,SIMA - IQUITOS S.R.LTDA,OE2_co2,0.07081396578599478,madrl_v3_20260627_164047,E2,Industrial
Building_17,MAAC,19528.43563019194,17,5935.47329951881,1082.8433108846366,700.5233999043703,2112.0,0.06297348484848485,11,7.94479052818678,0.0,23.087642669677734,net_exporter,ASOCIACION CIVIL SELVA AMAZONICA,OE2_co2,0.25327108511739443,madrl_v3_20260627_164047,E2,Laboratory
Building_1,MAAC,130098.52647094509,1,29812.229984278325,8866.628043056466,591.3479960858822,924.0,0.04112554112554113,4,149.13186697363943,0.0,446.8856201171875,net_importer,ELECTRO ORIENTE S.A.,OE3_costo,0.4900191962691797,madrl_v3_20260627_164047,E3,Office
Building_2,MAAC,2754.9789012081455,2,603.1786635218414,-513.2504941530733,56.477458238601685,542.0,0.014760147601476014,6,5.383420999637394,0.0,15.16435432434082,net_exporter,MUNICIPALIDAD DISTRITAL DE SAN JUAN BAUTISTA,OE3_costo,0.014091325428638524,madrl_v3_20260627_164047,E3,Office
Building_3,MAAC,54778.89009986388,3,13215.04591323962,-381.01429472729797,590.641118362546,2505.0,0.023552894211576848,8,33.01476826357429,0.0,98.17061614990234,net_exporter,AEROPUERTO INTERNACIONAL,OE3_costo,0.12631135917946454,madrl_v3_20260627_164047,E3,Assembly
Building_4,MAAC,22216.913278694454,4,6515.768822942278,1898.7107700188644,241.18782672286034,1426.0,0.02314165497896213,6,12.28464075337577,0.0,36.67196273803711,net_importer,HIPERMERCADOS TOTTUS ORIENTE SAC,OE3_costo,0.818040477909794,madrl_v3_20260627_164047,E3,Retail
Building_5,MAAC,8164.721340929039,5,1249.1888576007914,-610.0458629335917,207.0528998374939,746.0,0.04691689008042895,3,18.189470793671877,0.0,54.225337982177734,net_importer,HOTEL PLAZA S.A.,OE3_costo,0.6569256011620993,madrl_v3_20260627_164047,E3,MultiFamily_Hotel
Building_6,MAAC,75977.28336932848,6,14103.742794324178,2656.096125725191,1107.8495190888643,7949.0,0.021386337904138887,32,121.00977610622725,0.0,362.8901062011719,net_importer,MALL AVENTURA S.A.,OE3_costo,0.8607778824901272,madrl_v3_20260627_164047,E3,Commercial_Mall
Building_7,MAAC,20074.642790665108,7,7009.741869637772,2026.5497062121904,2052.0858311653137,7786.0,0.05574107372206524,42,6.538600947446568,0.0,18.66022491455078,net_exporter,UNAP-FACULTAD DE BIOLOGIA-AULAS,OE3_costo,0.04442207221107801,madrl_v3_20260627_164047,E3,Education
Building_8,MAAC,11309.232048371341,8,3557.6176695554896,-287.3682754620677,1399.3286963254213,3726.0,0.05770263016639828,17,6.747830838743177,0.0,19.251495361328125,net_exporter,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,OE3_costo,0.008002845098595288,madrl_v3_20260627_164047,E3,Assembly_Military
Building_9,MAAC,2942.7457475835126,9,806.4968048009468,-201.60605605898104,204.2424762248993,1847.0,0.02273957769355712,10,1.145360059756614,0.0,2.4506425857543945,net_exporter,GOBIERNO REGIONAL DE LORETO - COER,OE3_costo,0.014562406484552695,madrl_v3_20260627_164047,E3,Office_Critical
Building_10,MAAC,70642.63548244536,10,19050.813760150282,3921.4049577621045,787.9993848204613,1298.0,0.017719568567026195,6,17.496062770542398,0.0,51.649574279785156,net_exporter,GOBIERNO REGIONAL DE LORETO,OE3_costo,0.16138596815796216,madrl_v3_20260627_164047,E3,Office
Building_11,MAAC,49944.71445365295,11,11815.308858978853,-544.9652378683968,501.0157934874296,983.0,0.06307222787385554,3,24.173916291752068,0.0,71.54803466796875,net_exporter,HOSPITAL REGIONAL DE LORETO,OE3_costo,0.026285792712547114,madrl_v3_20260627_164047,E3,Healthcare_Hospital
Building_12,MAAC,91235.08225816,12,18771.349817235256,1674.530742320465,472.4245455265045,960.0,0.046875,3,109.81025015665244,113.47395324707031,215.11593627929688,net_exporter,SEGURO SOCIAL DE SALUD - ESSALUD,OE3_costo,0.15913905640986686,madrl_v3_20260627_164047,E3,Healthcare
Building_13,MAAC,4431.238513265803,13,1401.3494720202252,96.15629087547859,567.6567199528217,2018.0,0.051040634291377604,11,7.260454934601609,18.034997940063477,2.789367437362671,net_exporter,UNAP-FACULTAD DE CIENCIAS AD..CONTABLES Y ECO,OE3_costo,0.04300057362131993,madrl_v3_20260627_164047,E3,Education
Building_14,MAAC,6435.289774752659,14,1706.9210198676847,-683.7813220831522,450.7670795917511,1192.0,0.010067114093959731,4,1.2040540783722038,0.0,2.6149511337280273,net_exporter,AUTORIDAD PORTUARIA NACIONAL,OE3_costo,0.0027888986114158825,madrl_v3_20260627_164047,E3,Industrial_Port
Building_15,MAAC,7942.126626354341,15,2349.028243940338,8.167611657190719,467.8347786217928,1535.0,0.05732899022801303,8,32.82694642089992,76.91029357910156,20.5941162109375,net_exporter,DREL- COLEGIO NACIONAL DE IQUITOS,OE3_costo,0.023570527339292865,madrl_v3_20260627_164047,E3,Education
Building_16,MAAC,38013.61317858752,16,8959.80473646539,134.9301664266095,568.2885534018278,2133.0,0.05110173464603844,11,34.68641152339572,0.0,103.13050842285156,net_exporter,SIMA - IQUITOS S.R.LTDA,OE3_costo,0.07127385266440163,madrl_v3_20260627_164047,E3,Industrial
Building_17,MAAC,18282.20552666924,17,5493.709940827743,917.1594137359643,700.947837330401,2112.0,0.0634469696969697,11,7.944819043324174,0.0,23.087642669677734,net_exporter,ASOCIACION CIVIL SELVA AMAZONICA,OE3_costo,0.25318553970521157,madrl_v3_20260627_164047,E3,Laboratory
