algorithm,cost_function,level,name,scenario,value
MASAC,building_cost_daily_average_baseline_eur,building,Building_1,E3,6269.068170735616
MASAC,building_cost_daily_average_control_eur,building,Building_1,E3,6326.815741956283
MASAC,building_cost_daily_average_delta_eur,building,Building_1,E3,57.747571220666764
MASAC,building_cost_ratio_to_baseline_total_ratio,building,Building_1,E3,1.0092115079383306
MASAC,building_cost_total_baseline_eur,building,Building_1,E3,2287948.6711447192
MASAC,building_cost_total_control_eur,building,Building_1,E3,2309024.1284914617
MASAC,building_cost_total_delta_eur,building,Building_1,E3,21075.457346742507
MASAC,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_1,E3,0.0033009654852384916
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_1,E3,1242.59326171875
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_1,E3,1242.59326171875
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_1,E3,1242.59326171875
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_1,E3,816.7035522460938
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_1,E3,816.7035522460938
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_1,E3,816.7035522460938
MASAC,building_electrical_service_phase_violations_energy_total_kwh,building,Building_1,E3,0.0
MASAC,building_electrical_service_phase_violations_event_count,building,Building_1,E3,0.0
MASAC,building_emissions_daily_average_baseline_kgco2,building,Building_1,E3,7743.969033238525
MASAC,building_emissions_daily_average_control_kgco2,building,Building_1,E3,7874.284896103511
MASAC,building_emissions_daily_average_delta_kgco2,building,Building_1,E3,130.31586286498575
MASAC,building_emissions_ratio_to_baseline_total_ratio,building,Building_1,E3,1.0168280454513243
MASAC,building_emissions_total_baseline_kgco2,building,Building_1,E3,2826226.0317556765
MASAC,building_emissions_total_control_kgco2,building,Building_1,E3,2873785.891873777
MASAC,building_emissions_total_delta_kgco2,building,Building_1,E3,47559.86011810042
MASAC,building_energy_grid_daily_average_export_baseline_kwh,building,Building_1,E3,4848.433799187878
MASAC,building_energy_grid_daily_average_export_control_kwh,building,Building_1,E3,4974.593408717155
MASAC,building_energy_grid_daily_average_export_delta_kwh,building,Building_1,E3,126.1596095292777
MASAC,building_energy_grid_daily_average_import_baseline_kwh,building,Building_1,E3,10047.578997966675
MASAC,building_energy_grid_daily_average_import_control_kwh,building,Building_1,E3,10216.017381005724
MASAC,building_energy_grid_daily_average_import_delta_kwh,building,Building_1,E3,168.4383830390492
MASAC,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_1,E3,5199.145198778797
MASAC,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_1,E3,5241.423972288568
MASAC,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_1,E3,42.27877350977151
MASAC,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_1,E3,1.026020693435148
MASAC,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_1,E3,1.0167640765076977
MASAC,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_1,E3,1.008131870123516
MASAC,building_energy_grid_total_export_baseline_kwh,building,Building_1,E3,1769476.3186286092
MASAC,building_energy_grid_total_export_control_kwh,building,Building_1,E3,1815519.3194563985
MASAC,building_energy_grid_total_export_delta_kwh,building,Building_1,E3,46043.00082778931
MASAC,building_energy_grid_total_import_baseline_kwh,building,Building_1,E3,3666947.6851329207
MASAC,building_energy_grid_total_import_control_kwh,building,Building_1,E3,3728420.6766762137
MASAC,building_energy_grid_total_import_delta_kwh,building,Building_1,E3,61472.991543293
MASAC,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_1,E3,1897471.3665043116
MASAC,building_energy_grid_total_net_exchange_control_kwh,building,Building_1,E3,1912901.3572198153
MASAC,building_energy_grid_total_net_exchange_delta_kwh,building,Building_1,E3,15429.990715503693
MASAC,building_equity_benefit_relative_percent,building,Building_1,E3,-0.9211507938330591
MASAC,building_ev_events_departure_count,building,Building_1,E3,924.0
MASAC,building_ev_events_departure_met_count,building,Building_1,E3,35.0
MASAC,building_ev_events_departure_within_tolerance_count,building,Building_1,E3,12.0
MASAC,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_1,E3,0.4956830953624016
MASAC,building_ev_performance_departure_success_ratio,building,Building_1,E3,0.03787878787878788
MASAC,building_ev_performance_departure_within_tolerance_ratio,building,Building_1,E3,0.012987012987012988
MASAC,building_ev_total_charge_kwh,building,Building_1,E3,526.066355317831
MASAC,building_ev_total_v2g_export_kwh,building,Building_1,E3,286.9131095726043
MASAC,building_solar_self_consumption_daily_average_export_kwh,building,Building_1,E3,4868.108250736895
MASAC,building_solar_self_consumption_daily_average_generation_kwh,building,Building_1,E3,9424.330475569273
MASAC,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_1,E3,0.4834531467931319
MASAC,building_solar_self_consumption_total_export_kwh,building,Building_1,E3,1776656.6736751858
MASAC,building_solar_self_consumption_total_generation_kwh,building,Building_1,E3,3439487.9431463024
MASAC,building_battery_health_capacity_fade_ratio,building,Building_10,E3,6.62055017530406e-05
MASAC,building_battery_health_equivalent_full_cycles_count,building,Building_10,E3,15.077046666067542
MASAC,building_battery_total_charge_kwh,building,Building_10,E3,37616.47878457047
MASAC,building_battery_total_discharge_kwh,building,Building_10,E3,33336.10282594338
MASAC,building_battery_total_throughput_kwh,building,Building_10,E3,70952.58161051385
MASAC,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_10,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_10,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_10,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_ratio,building,Building_10,E3,nan
MASAC,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_10,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_10,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_10,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_ratio,building,Building_10,E3,nan
MASAC,building_comfort_resilience_discomfort_overall_ratio,building,Building_10,E3,nan
MASAC,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_10,E3,nan
MASAC,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_10,E3,0.0
MASAC,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_10,E3,nan
MASAC,building_cost_daily_average_baseline_eur,building,Building_10,E3,955.2850793645532
MASAC,building_cost_daily_average_control_eur,building,Building_10,E3,965.3853388631298
MASAC,building_cost_daily_average_delta_eur,building,Building_10,E3,10.100259498576674
MASAC,building_cost_ratio_to_baseline_total_ratio,building,Building_10,E3,1.0105730317752846
MASAC,building_cost_total_baseline_eur,building,Building_10,E3,348639.2504230884
MASAC,building_cost_total_control_eur,building,Building_10,E3,352325.4242959231
MASAC,building_cost_total_delta_eur,building,Building_10,E3,3686.173872834712
MASAC,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_10,E3,0.04231565022280843
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_10,E3,1250.1192626953125
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_10,E3,1250.1192626953125
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_10,E3,1250.1192626953125
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_10,E3,332.246337890625
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_10,E3,332.246337890625
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_10,E3,332.246337890625
MASAC,building_electrical_service_phase_violations_energy_total_kwh,building,Building_10,E3,0.0
MASAC,building_electrical_service_phase_violations_event_count,building,Building_10,E3,0.0
MASAC,building_emissions_daily_average_baseline_kgco2,building,Building_10,E3,1097.7747431655303
MASAC,building_emissions_daily_average_control_kgco2,building,Building_10,E3,1148.6711942614154
MASAC,building_emissions_daily_average_delta_kgco2,building,Building_10,E3,50.896451095885105
MASAC,building_emissions_ratio_to_baseline_total_ratio,building,Building_10,E3,1.0463632921168515
MASAC,building_emissions_total_baseline_kgco2,building,Building_10,E3,400642.04064111994
MASAC,building_emissions_total_control_kgco2,building,Building_10,E3,419217.12460565567
MASAC,building_emissions_total_delta_kgco2,building,Building_10,E3,18575.083964535734
MASAC,building_energy_grid_daily_average_export_baseline_kwh,building,Building_10,E3,8106.304497461312
MASAC,building_energy_grid_daily_average_export_control_kwh,building,Building_10,E3,8160.084820270811
MASAC,building_energy_grid_daily_average_export_delta_kwh,building,Building_10,E3,53.78032280949918
MASAC,building_energy_grid_daily_average_import_baseline_kwh,building,Building_10,E3,1463.401981597214
MASAC,building_energy_grid_daily_average_import_control_kwh,building,Building_10,E3,1529.2841566460143
MASAC,building_energy_grid_daily_average_import_delta_kwh,building,Building_10,E3,65.88217504880025
MASAC,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_10,E3,-6642.902515864098
MASAC,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_10,E3,-6630.8006636247965
MASAC,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_10,E3,12.101852239301072
MASAC,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_10,E3,1.006634382267079
MASAC,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_10,E3,1.0450198755210744
MASAC,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_10,E3,0.998178228235263
MASAC,building_energy_grid_total_export_baseline_kwh,building,Building_10,E3,2958463.3788859844
MASAC,building_energy_grid_total_export_control_kwh,building,Building_10,E3,2978090.955864668
MASAC,building_energy_grid_total_export_delta_kwh,building,Building_10,E3,19627.57697868347
MASAC,building_energy_grid_total_import_baseline_kwh,building,Building_10,E3,534080.7482004166
MASAC,building_energy_grid_total_import_control_kwh,building,Building_10,E3,558124.9970026016
MASAC,building_energy_grid_total_import_delta_kwh,building,Building_10,E3,24044.24880218506
MASAC,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_10,E3,-2424382.630685568
MASAC,building_energy_grid_total_net_exchange_control_kwh,building,Building_10,E3,-2419965.9588620663
MASAC,building_energy_grid_total_net_exchange_delta_kwh,building,Building_10,E3,4416.671823501587
MASAC,building_equity_benefit_relative_percent,building,Building_10,E3,-1.057303177528458
MASAC,building_ev_events_departure_count,building,Building_10,E3,1298.0
MASAC,building_ev_events_departure_met_count,building,Building_10,E3,37.0
MASAC,building_ev_events_departure_within_tolerance_count,building,Building_10,E3,12.0
MASAC,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_10,E3,0.5026033570330547
MASAC,building_ev_performance_departure_success_ratio,building,Building_10,E3,0.028505392912172575
MASAC,building_ev_performance_departure_within_tolerance_ratio,building,Building_10,E3,0.009244992295839754
MASAC,building_ev_total_charge_kwh,building,Building_10,E3,608.2588432431221
MASAC,building_ev_total_v2g_export_kwh,building,Building_10,E3,471.96288204193115
MASAC,building_solar_self_consumption_daily_average_export_kwh,building,Building_10,E3,8091.055436507144
MASAC,building_solar_self_consumption_daily_average_generation_kwh,building,Building_10,E3,9620.309019882927
MASAC,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_10,E3,0.1589609627107791
MASAC,building_solar_self_consumption_total_export_kwh,building,Building_10,E3,2952898.107015253
MASAC,building_solar_self_consumption_total_generation_kwh,building,Building_10,E3,3511011.946048106
MASAC,building_battery_health_capacity_fade_ratio,building,Building_11,E3,2.7985724980691495e-05
MASAC,building_battery_health_equivalent_full_cycles_count,building,Building_11,E3,7.484443947060439
MASAC,building_battery_total_charge_kwh,building,Building_11,E3,15722.484692446887
MASAC,building_battery_total_discharge_kwh,building,Building_11,E3,12733.3711942769
MASAC,building_battery_total_throughput_kwh,building,Building_11,E3,28455.855886723788
MASAC,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_11,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_11,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_11,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_ratio,building,Building_11,E3,nan
MASAC,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_11,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_11,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_11,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_ratio,building,Building_11,E3,nan
MASAC,building_comfort_resilience_discomfort_overall_ratio,building,Building_11,E3,nan
MASAC,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_11,E3,nan
MASAC,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_11,E3,0.0
MASAC,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_11,E3,nan
MASAC,building_cost_daily_average_baseline_eur,building,Building_11,E3,589.7242164080739
MASAC,building_cost_daily_average_control_eur,building,Building_11,E3,583.4099652423153
MASAC,building_cost_daily_average_delta_eur,building,Building_11,E3,-6.3142511657585265
MASAC,building_cost_ratio_to_baseline_total_ratio,building,Building_11,E3,0.9892928745503826
MASAC,building_cost_total_baseline_eur,building,Building_11,E3,215224.7671465966
MASAC,building_cost_total_control_eur,building,Building_11,E3,212920.3285648933
MASAC,building_cost_total_delta_eur,building,Building_11,E3,-2304.438581703289
MASAC,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_11,E3,0.008112396664487636
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_11,E3,4242.36474609375
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_11,E3,4242.36474609375
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_11,E3,4242.36474609375
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_11,E3,179.60638427734375
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_11,E3,179.60638427734375
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_11,E3,179.60638427734375
MASAC,building_electrical_service_phase_violations_energy_total_kwh,building,Building_11,E3,0.0
MASAC,building_electrical_service_phase_violations_event_count,building,Building_11,E3,0.0
MASAC,building_emissions_daily_average_baseline_kgco2,building,Building_11,E3,1091.8104355887835
MASAC,building_emissions_daily_average_control_kgco2,building,Building_11,E3,1111.2253551589856
MASAC,building_emissions_daily_average_delta_kgco2,building,Building_11,E3,19.414919570202105
MASAC,building_emissions_ratio_to_baseline_total_ratio,building,Building_11,E3,1.0177823172753722
MASAC,building_emissions_total_baseline_kgco2,building,Building_11,E3,398465.3168884231
MASAC,building_emissions_total_control_kgco2,building,Building_11,E3,405550.9535765648
MASAC,building_emissions_total_delta_kgco2,building,Building_11,E3,7085.636688141676
MASAC,building_energy_grid_daily_average_export_baseline_kwh,building,Building_11,E3,27965.92350323411
MASAC,building_energy_grid_daily_average_export_control_kwh,building,Building_11,E3,27981.646893320543
MASAC,building_energy_grid_daily_average_export_delta_kwh,building,Building_11,E3,15.72339008643565
MASAC,building_energy_grid_daily_average_import_baseline_kwh,building,Building_11,E3,1414.675917212448
MASAC,building_energy_grid_daily_average_import_control_kwh,building,Building_11,E3,1439.2271285324368
MASAC,building_energy_grid_daily_average_import_delta_kwh,building,Building_11,E3,24.551211319988838
MASAC,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_11,E3,-26551.24758602166
MASAC,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_11,E3,-26542.41976478811
MASAC,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_11,E3,8.82782123355319
MASAC,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_11,E3,1.0005622338945688
MASAC,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_11,E3,1.0173546541799947
MASAC,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_11,E3,0.9996675176484663
MASAC,building_energy_grid_total_export_baseline_kwh,building,Building_11,E3,10206396.831867814
MASAC,building_energy_grid_total_export_control_kwh,building,Building_11,E3,10212135.21410811
MASAC,building_energy_grid_total_export_delta_kwh,building,Building_11,E3,5738.38224029541
MASAC,building_energy_grid_total_import_baseline_kwh,building,Building_11,E3,516297.7649526596
MASAC,building_energy_grid_total_import_control_kwh,building,Building_11,E3,525257.9341173172
MASAC,building_energy_grid_total_import_delta_kwh,building,Building_11,E3,8960.169164657593
MASAC,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_11,E3,-9690099.066915154
MASAC,building_energy_grid_total_net_exchange_control_kwh,building,Building_11,E3,-9686877.279990792
MASAC,building_energy_grid_total_net_exchange_delta_kwh,building,Building_11,E3,3221.7869243621826
MASAC,building_equity_benefit_relative_percent,building,Building_11,E3,1.0707125449617334
MASAC,building_ev_events_departure_count,building,Building_11,E3,983.0
MASAC,building_ev_events_departure_met_count,building,Building_11,E3,64.0
MASAC,building_ev_events_departure_within_tolerance_count,building,Building_11,E3,21.0
MASAC,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_11,E3,0.48914333336604343
MASAC,building_ev_performance_departure_success_ratio,building,Building_11,E3,0.06510681586978637
MASAC,building_ev_performance_departure_within_tolerance_ratio,building,Building_11,E3,0.021363173957273652
MASAC,building_ev_total_charge_kwh,building,Building_11,E3,493.87172162532806
MASAC,building_ev_total_v2g_export_kwh,building,Building_11,E3,261.1962756216526
MASAC,building_solar_self_consumption_daily_average_export_kwh,building,Building_11,E3,27960.283383341717
MASAC,building_solar_self_consumption_daily_average_generation_kwh,building,Building_11,E3,28769.848278196274
MASAC,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_11,E3,0.028139352249142692
MASAC,building_solar_self_consumption_total_export_kwh,building,Building_11,E3,10204338.423112087
MASAC,building_solar_self_consumption_total_generation_kwh,building,Building_11,E3,10499795.877863381
MASAC,building_battery_health_capacity_fade_ratio,building,Building_12,E3,5.933714085331069e-05
MASAC,building_battery_health_equivalent_full_cycles_count,building,Building_12,E3,14.926332144214983
MASAC,building_battery_total_charge_kwh,building,Building_12,E3,68429.51130437851
MASAC,building_battery_total_discharge_kwh,building,Building_12,E3,61310.16769313812
MASAC,building_battery_total_throughput_kwh,building,Building_12,E3,129739.67899751663
MASAC,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_12,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_12,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_12,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_ratio,building,Building_12,E3,nan
MASAC,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_12,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_12,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_12,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_ratio,building,Building_12,E3,nan
MASAC,building_comfort_resilience_discomfort_overall_ratio,building,Building_12,E3,nan
MASAC,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_12,E3,nan
MASAC,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_12,E3,0.0
MASAC,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_12,E3,nan
MASAC,building_cost_daily_average_baseline_eur,building,Building_12,E3,2071.8669067955884
MASAC,building_cost_daily_average_control_eur,building,Building_12,E3,2090.7099161264387
MASAC,building_cost_daily_average_delta_eur,building,Building_12,E3,18.843009330850307
MASAC,building_cost_ratio_to_baseline_total_ratio,building,Building_12,E3,1.009094700662985
MASAC,building_cost_total_baseline_eur,building,Building_12,E3,756145.0931926066
MASAC,building_cost_total_control_eur,building,Building_12,E3,763022.0064729782
MASAC,building_cost_total_delta_eur,building,Building_12,E3,6876.913280371577
MASAC,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_12,E3,0.003570629289872754
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_12,E3,1256.033203125
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_12,E3,1256.033203125
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_12,E3,1256.033203125
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_12,E3,440.2607116699219
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_12,E3,440.2607116699219
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_12,E3,440.2607116699219
MASAC,building_electrical_service_phase_violations_energy_total_kwh,building,Building_12,E3,0.0
MASAC,building_electrical_service_phase_violations_event_count,building,Building_12,E3,0.0
MASAC,building_emissions_daily_average_baseline_kgco2,building,Building_12,E3,2614.81317185769
MASAC,building_emissions_daily_average_control_kgco2,building,Building_12,E3,2699.468222357555
MASAC,building_emissions_daily_average_delta_kgco2,building,Building_12,E3,84.6550504998649
MASAC,building_emissions_ratio_to_baseline_total_ratio,building,Building_12,E3,1.0323751812982194
MASAC,building_emissions_total_baseline_kgco2,building,Building_12,E3,954297.8571792294
MASAC,building_emissions_total_control_kgco2,building,Building_12,E3,985193.4233179092
MASAC,building_emissions_total_delta_kgco2,building,Building_12,E3,30895.56613867986
MASAC,building_energy_grid_daily_average_export_baseline_kwh,building,Building_12,E3,10224.528057334657
MASAC,building_energy_grid_daily_average_export_control_kwh,building,Building_12,E3,10313.540234983288
MASAC,building_energy_grid_daily_average_export_delta_kwh,building,Building_12,E3,89.01217764863033
MASAC,building_energy_grid_daily_average_import_baseline_kwh,building,Building_12,E3,3396.245041489343
MASAC,building_energy_grid_daily_average_import_control_kwh,building,Building_12,E3,3505.507669454297
MASAC,building_energy_grid_daily_average_import_delta_kwh,building,Building_12,E3,109.26262796495396
MASAC,building_energy_grid_daily_average_net_exchange_baseline_kwh,building,Building_12,E3,-6828.283015845314
MASAC,building_energy_grid_daily_average_net_exchange_control_kwh,building,Building_12,E3,-6808.032565528991
MASAC,building_energy_grid_daily_average_net_exchange_delta_kwh,building,Building_12,E3,20.250450316323636
MASAC,building_energy_grid_ratio_to_baseline_export_total_ratio,building,Building_12,E3,1.008705749267789
MASAC,building_energy_grid_ratio_to_baseline_import_total_ratio,building,Building_12,E3,1.0321715973465329
MASAC,building_energy_grid_ratio_to_baseline_net_exchange_total_ratio,building,Building_12,E3,0.9970343276238943
MASAC,building_energy_grid_total_export_baseline_kwh,building,Building_12,E3,3731526.718924761
MASAC,building_energy_grid_total_export_control_kwh,building,Building_12,E3,3764012.4549257755
MASAC,building_energy_grid_total_export_delta_kwh,building,Building_12,E3,32485.73600101471
MASAC,building_energy_grid_total_import_baseline_kwh,building,Building_12,E3,1239487.929933548
MASAC,building_energy_grid_total_import_control_kwh,building,Building_12,E3,1279364.2365312576
MASAC,building_energy_grid_total_import_delta_kwh,building,Building_12,E3,39876.306597709656
MASAC,building_energy_grid_total_net_exchange_baseline_kwh,building,Building_12,E3,-2492038.788991213
MASAC,building_energy_grid_total_net_exchange_control_kwh,building,Building_12,E3,-2484648.218394518
MASAC,building_energy_grid_total_net_exchange_delta_kwh,building,Building_12,E3,7390.570596694946
MASAC,building_equity_benefit_relative_percent,building,Building_12,E3,-0.9094700662984898
MASAC,building_ev_events_departure_count,building,Building_12,E3,960.0
MASAC,building_ev_events_departure_met_count,building,Building_12,E3,53.0
MASAC,building_ev_events_departure_within_tolerance_count,building,Building_12,E3,15.0
MASAC,building_ev_performance_departure_soc_deficit_mean_ratio,building,Building_12,E3,0.4903230000098579
MASAC,building_ev_performance_departure_success_ratio,building,Building_12,E3,0.05520833333333333
MASAC,building_ev_performance_departure_within_tolerance_ratio,building,Building_12,E3,0.015625
MASAC,building_ev_total_charge_kwh,building,Building_12,E3,489.7182060331106
MASAC,building_ev_total_v2g_export_kwh,building,Building_12,E3,218.49114598333836
MASAC,building_solar_self_consumption_daily_average_export_kwh,building,Building_12,E3,10199.756198809517
MASAC,building_solar_self_consumption_daily_average_generation_kwh,building,Building_12,E3,12113.474015475871
MASAC,building_solar_self_consumption_ratio_self_consumption_ratio,building,Building_12,E3,0.15798257495920956
MASAC,building_solar_self_consumption_total_export_kwh,building,Building_12,E3,3722486.0227238564
MASAC,building_solar_self_consumption_total_generation_kwh,building,Building_12,E3,4420913.287564714
MASAC,building_battery_health_capacity_fade_ratio,building,Building_13,E3,5.582797243582316e-05
MASAC,building_battery_health_equivalent_full_cycles_count,building,Building_13,E3,13.06393433517242
MASAC,building_battery_total_charge_kwh,building,Building_13,E3,3832.8075455499347
MASAC,building_battery_total_discharge_kwh,building,Building_13,E3,3273.972732783861
MASAC,building_battery_total_throughput_kwh,building,Building_13,E3,7106.780278333796
MASAC,building_comfort_resilience_discomfort_cold_delta_average_c,building,Building_13,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_delta_max_c,building,Building_13,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_delta_min_c,building,Building_13,E3,0.0
MASAC,building_comfort_resilience_discomfort_cold_ratio,building,Building_13,E3,nan
MASAC,building_comfort_resilience_discomfort_hot_delta_average_c,building,Building_13,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_delta_max_c,building,Building_13,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_delta_min_c,building,Building_13,E3,0.0
MASAC,building_comfort_resilience_discomfort_hot_ratio,building,Building_13,E3,nan
MASAC,building_comfort_resilience_discomfort_overall_ratio,building,Building_13,E3,nan
MASAC,building_comfort_resilience_resilience_one_minus_thermal_ratio,building,Building_13,E3,nan
MASAC,building_comfort_resilience_resilience_unserved_energy_annual_normalized_ratio,building,Building_13,E3,0.0
MASAC,building_comfort_resilience_resilience_unserved_energy_outage_normalized_ratio,building,Building_13,E3,nan
MASAC,building_cost_daily_average_baseline_eur,building,Building_13,E3,30.04801001709927
MASAC,building_cost_daily_average_control_eur,building,Building_13,E3,30.9351377048316
MASAC,building_cost_daily_average_delta_eur,building,Building_13,E3,0.8871276877323319
MASAC,building_cost_ratio_to_baseline_total_ratio,building,Building_13,E3,1.0295236751860606
MASAC,building_cost_total_baseline_eur,building,Building_13,E3,10966.271655823854
MASAC,building_cost_total_control_eur,building,Building_13,E3,11290.036298192499
MASAC,building_cost_total_delta_eur,building,Building_13,E3,323.7646423686456
MASAC,building_electrical_service_phase_imbalance_phase_average_ratio,building,Building_13,E3,0.17974401911299948
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l1_kw,building,Building_13,E3,311.6416015625
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l2_kw,building,Building_13,E3,311.6416015625
MASAC,building_electrical_service_phase_phase_peaks_export_peak_l3_kw,building,Building_13,E3,311.6416015625
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l1_kw,building,Building_13,E3,29.47884178161621
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l2_kw,building,Building_13,E3,29.47884178161621
MASAC,building_electrical_service_phase_phase_peaks_import_peak_l3_kw,building,Building_13,E3,29.47884178161621
MASAC,building_electrical_service_phase_violations_energy_total_kwh,building,Building_13,E3,0.0
MASAC,building_electrical_service_phase_violations_event_count,building,Building_13,E3,0.0
MASAC,building_emissions_daily_average_baseline_kgco2,building,Building_13,E3,50.82312413290013
MASAC,building_emissions_daily_average_control_kgco2,building,Building_13,E3,57.54694649811147
MASAC,building_emissions_daily_average_delta_kgco2,building,Building_13,E3,6.723822365211336
