action_abs_mean_average,action_l2_mean,action_l2_std,action_mean_average,agent_reward_mean,agent_reward_total,agent_steps,episode
0.2634176596356107,2.3764070018633645,0.8064495546623136,0.23371292702704927,-0.7050504386425018,-23.971714913845062,34,39
0.29326706575325306,2.366935970974079,0.8256183117307959,0.28071957408710435,-0.8149858713150024,-27.709519624710083,34,40
0.2941466927943129,2.432164559030419,0.7916341239195163,0.28246257002504127,-0.6134813129901886,-20.858364641666412,34,41
0.26166813958938956,2.411480758206787,0.8237774237870904,0.2437390227045222,-0.7820676267147064,-26.59029930830002,34,42
0.31711135643662836,2.3805150858931126,0.8064972159876256,0.31711135643662836,-0.6138817071914673,-20.871978044509888,34,43
0.30843437146067254,2.3944035488768134,0.7910819350614148,0.3053879528218822,-0.5302724689245224,-18.02926394343376,34,44
0.31803871281144364,2.41657784113063,0.7833870714631566,0.29843086967418875,-0.4841260015964508,-16.460284054279327,34,45
0.3409130106775291,2.37625291150883,0.814831291731081,0.33826625006421857,-0.7017266750335693,-23.858706951141357,34,46
0.3271340890180582,2.3496458310241533,0.7837907705953845,0.3268946157873596,-0.6015649735927582,-20.453209102153778,34,47
0.3208426639686671,2.422169786561371,0.7565159523958235,0.3012348208314122,-0.6421511471271515,-21.83313900232315,34,48
