building_id,building_name,year,mes,E_medido_kWh,E_punta_medido_kWh,E_fuera_punta_medido_kWh,E_punta_raw_kWh,E_fuera_punta_raw_kWh,E_split_raw_total_kWh,E_total_activa_reportada_kWh,E_punta_cal_kWh,E_fuera_punta_cal_kWh,E_total_syn,E_gest_kWh,E_ns_orig,scale_factor,E_non_shiftable_cal_kWh,E_cooling_elec_cal_kWh,E_dhw_elec_cal_kWh,E_controlled_model_kWh,E_controlled_used_kWh,controlled_energy_scale_min,E_non_shiftable_residual_kWh,E_cal_tot,delta_%,reported_total_delta_kWh,reported_total_delta_%,factor_carga,energia_reactiva_kvarh,total_facturado,facturado_por_kWh_activo,tariff_peak_to_offpeak_ratio,tariff_peak_price,tariff_offpeak_price,tariff_cost_reconstructed,tariff_cost_delta,tariff_cost_delta_%,active_energy_source,measurement_quality_flag,tarifa,source_file,record_type,forecast_method,forecast_scale_factor,forecast_reference_months,large_system_class,controlled_cooling_proxy,critical_load_proxy,status
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2024,12,9680.453700000,1915.272600000,7765.181100000,1915.272600000,7765.181100000,9680.453700000,9680.450000000,1915.272600000,7765.181100000,9680.453684000,8432.029529000,1248.424155000,1.000000002,1248.424171000,8432.029529000,0.000000000,8432.029529000,8432.029529000,1.000000000,1248.424171000,9680.453700000,-0.000000000,-0.003700000,-0.000038221,0.542717000,11250.739270000,3512.000000000,0.362792913,1.461538462,0.485868635,0.332436434,3512.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2025,1,8889.362800000,1727.908900000,7161.453900000,1727.908900000,7161.453900000,8889.362800000,8889.360000000,1727.908900000,7161.453900000,8889.362804000,7847.466204000,1041.896600000,1.000000000,1041.896598000,7847.466202000,0.000000000,7847.466204000,7847.466202000,1.000000000,1041.896598000,8889.362800000,0.000000000,-0.002800000,-0.000031498,0.482158000,12066.896900000,3918.000000000,0.440751501,1.461538462,0.591141831,0.404465463,3918.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2025,2,10159.271900000,2123.454400000,8035.817500000,2123.454400000,8035.817500000,10159.271900000,10159.270000000,2123.454400000,8035.817500000,10159.271862000,8634.105902000,1525.165960000,1.000000004,1525.165998000,8634.105902000,0.000000000,8634.105902000,8634.105902000,1.000000000,1525.165998000,10159.271900000,0.000000000,-0.001900000,-0.000018702,0.480694000,13002.622500000,8542.000000000,0.840808287,1.461538462,1.120755380,0.766832629,8542.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2025,3,11262.635300000,2456.545200000,8806.090100000,2456.545200000,8806.090100000,11262.635300000,11262.640000000,2456.545200000,8806.090100000,11262.635299000,9437.857014000,1824.778285000,1.000000000,1824.778286000,9437.857014000,0.000000000,9437.857014000,9437.857014000,1.000000000,1824.778286000,11262.635300000,-0.000000000,0.004700000,0.000041731,0.469617000,14134.477720000,5248.000000000,0.465965545,1.461538462,0.618739161,0.423347847,5248.000000000,-0.000000000,-0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2025,4,12032.908000000,2685.545200000,9347.362800000,2685.545200000,9347.362800000,12032.908000000,12032.910000000,2685.545200000,9347.362800000,12032.907992000,10003.336152000,2029.571840000,1.000000001,2029.571851000,10003.336149000,0.000000000,10003.336152000,10003.336149000,1.000000000,2029.571851000,12032.908000000,0.000000000,0.002000000,0.000016621,0.521284000,15371.520070000,5399.000000000,0.448686219,1.461538462,0.594530896,0.406784297,5399.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2025,5,11658.180800000,2706.363400000,8951.817400000,2706.363400000,8951.817400000,11658.180800000,11658.180000000,2706.363400000,8951.817400000,11658.180760000,9609.569315000,2048.611445000,1.000000003,2048.611485000,9609.569315000,0.000000000,9609.569315000,9609.569315000,1.000000000,2048.611485000,11658.180800000,0.000000000,-0.000800000,-0.000006862,0.495400000,16761.490540000,5197.500000000,0.445824275,1.461538462,0.588532293,0.402679990,5197.500000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2025,6,12532.544400000,3018.636100000,9513.908300000,3018.636100000,9513.908300000,12532.544400000,12532.550000000,3018.636100000,9513.908300000,12532.544369000,10126.334024000,2406.210345000,1.000000003,2406.210376000,10126.334024000,0.000000000,10126.334024000,10126.334024000,1.000000000,2406.210376000,12532.544400000,0.000000000,0.005600000,0.000044684,0.486110000,18498.729500000,5895.000000000,0.470375353,1.461538462,0.618692881,0.423316182,5895.000000000,-0.000000000,-0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2025,7,11866.362600000,2976.999700000,8889.362900000,2976.999700000,8889.362900000,11866.362600000,11866.360000000,2976.999700000,8889.362900000,11866.362652000,9535.868737000,2330.493915000,0.999999996,2330.493865000,9535.868735000,0.000000000,9535.868737000,9535.868735000,1.000000000,2330.493865000,11866.362600000,0.000000000,-0.002600000,-0.000021911,0.460270000,395.545400000,6326.000000000,0.533103548,1.461538462,0.698296012,0.477781482,6326.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2025,8,11949.635300000,2706.363400000,9243.271900000,2706.363400000,9243.271900000,11949.635300000,11949.630000000,2706.363400000,9243.271900000,11949.635343000,9871.893623000,2077.741720000,0.999999996,2077.741677000,9871.893623000,0.000000000,9871.893623000,9871.893623000,1.000000000,2077.741677000,11949.635300000,0.000000000,-0.005300000,-0.000044353,0.501397000,5037.999600000,12670.000000000,1.060283405,1.461538462,1.402990877,0.959941126,12670.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2025,9,11595.726300000,2852.090700000,8743.635600000,2852.090700000,8743.635600000,11595.726300000,11595.730000000,2852.090700000,8743.635600000,11595.726309000,9402.836739000,2192.889570000,0.999999999,2192.889564000,9402.836736000,0.000000000,9402.836739000,9402.836736000,1.000000000,2192.889564000,11595.726300000,0.000000000,0.003700000,0.000031908,0.432185000,5433.545000000,6450.500000000,0.556282533,1.461538462,0.730142384,0.499571105,6450.500000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2025,10,10596.453600000,2935.363400000,7661.090200000,2935.363400000,7661.090200000,10596.453600000,10596.450000000,2935.363400000,7661.090200000,10596.453554000,8350.876924000,2245.576630000,1.000000004,2245.576676000,8350.876924000,0.000000000,8350.876924000,8350.876924000,1.000000000,2245.576676000,10596.453600000,0.000000000,-0.003600000,-0.000033974,0.436384000,4975.545000000,5696.500000000,0.537585518,1.461538462,0.696635340,0.476645233,5696.500000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2025,11,11762.271700000,2976.999700000,8785.272000000,2976.999700000,8785.272000000,11762.271700000,11762.270000000,2976.999700000,8785.272000000,11762.271670000,9396.015170000,2366.256500000,1.000000003,2366.256530000,9396.015170000,0.000000000,9396.015170000,9396.015170000,1.000000000,2366.256530000,11762.271700000,0.000000000,-0.001700000,-0.000014453,0.506272000,5412.726800000,6038.000000000,0.513336212,1.461538462,0.671786449,0.459643360,6038.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
8,PNP- ESCUELA TECNICA SUPERIOR-IQUITOS,2025,12,12157.817100000,3039.454300000,9118.362800000,3039.454300000,9118.362800000,12157.817100000,12157.810000000,3039.454300000,9118.362800000,12157.817099000,9811.564974000,2346.252125000,1.000000000,2346.252126000,9811.564974000,0.000000000,9811.564974000,9811.564974000,1.000000000,2346.252126000,12157.817100000,0.000000000,-0.007100000,-0.000058399,0.458254000,5079.635900000,6257.000000000,0.514648308,1.461538462,0.674366748,0.461408828,6257.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT3,B_08.csv,measured,,,,none,0.000000000,0.000000000,ok
9,GOBIERNO REGIONAL DE LORETO - COER,2023,1,2914.545200000,562.090900000,2352.454300000,562.090900000,2352.454300000,2914.545200000,4267.730000000,562.090900000,2352.454300000,2914.545201000,2914.545201000,0.000000000,1.000000000,0.000000000,2914.545200000,0.000000000,2914.545201000,2914.545200000,0.999999999,0.000000000,2914.545200000,0.000000000,1353.184800000,46.428677792,0.249287000,895.181700000,2297.500000000,0.788287655,1.461538462,1.057944071,0.723856470,2297.500000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,MT2,B_09.csv,measured,,,,critical_precision_ac,21.600000000,10.000000000,ok
9,GOBIERNO REGIONAL DE LORETO - COER,2023,2,4850.636000000,666.181800000,4184.454200000,666.181800000,4184.454200000,4850.636000000,5287.820000000,666.181800000,4184.454200000,4850.636001000,4850.636001000,0.000000000,1.000000000,0.000000000,4850.636000000,0.000000000,4850.636001000,4850.636000000,0.999999999,0.000000000,4850.636000000,0.000000000,437.184000000,9.012921192,0.283869000,1561.363500000,4970.000000000,1.024607907,1.461538462,1.408239426,0.963532239,4970.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,MT2,B_09.csv,measured,,,,critical_precision_ac,21.600000000,10.000000000,ok
9,GOBIERNO REGIONAL DE LORETO - COER,2023,3,3872.181400000,582.909000000,3289.272400000,582.909000000,3289.272400000,3872.181400000,4413.460000000,582.909000000,3289.272400000,3872.181403000,3872.181403000,0.000000000,0.999999999,0.000000000,3872.181400000,0.000000000,3872.181403000,3872.181400000,0.999999999,0.000000000,3872.181400000,-0.000000000,541.278600000,13.978647798,0.263605000,1186.636300000,2412.500000000,0.623033828,1.461538462,0.851431382,0.582558314,2412.500000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,MT2,B_09.csv,measured,,,,critical_precision_ac,21.600000000,10.000000000,ok
9,GOBIERNO REGIONAL DE LORETO - COER,2023,4,4434.272300000,686.999900000,3747.272400000,686.999900000,3747.272400000,4434.272300000,4538.360000000,686.999900000,3747.272400000,4434.272298000,4434.272298000,0.000000000,1.000000000,0.000003000,4434.272297000,0.000000000,4434.272298000,4434.272297000,0.999999999,0.000003000,4434.272300000,0.000000000,104.087700000,2.347345696,0.328703000,1311.545300000,2428.000000000,0.547553203,1.461538462,0.746864786,0.511012748,2428.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_reported_total_mismatch,MT2,B_09.csv,measured,,,,critical_precision_ac,21.600000000,10.000000000,ok
9,GOBIERNO REGIONAL DE LORETO - COER,2023,5,4080.363300000,603.727300000,3476.636000000,603.727300000,3476.636000000,4080.363300000,4080.360000000,603.727300000,3476.636000000,4080.363300000,4080.363300000,0.000000000,1.000000000,0.000000000,4080.363300000,0.000000000,4080.363300000,4080.363300000,1.000000000,0.000000000,4080.363300000,0.000000000,-0.003300000,-0.000080875,0.878141000,1186.636200000,4606.000000000,1.128821054,1.461538462,1.544353259,1.056662756,4606.000000000,0.000000000,0.000000000,energia_activa_punta_fuera,split_matches_reported_total,MT2,B_09.csv,measured,,,,critical_precision_ac,21.600000000,10.000000000,ok
