action_dim,action_l2,action_max,action_mean,action_min,agent,agent_index,algorithm,carbon_intensity,done,electrical_storage_electricity_consumption_kwh,electrical_storage_energy_balance_kwh,electrical_storage_soc,electricity_price,episode,episode_step,ev_charge_kwh,ev_electricity_consumption_kwh,ev_v2g_export_kwh,global_step,grid_export_kwh,grid_import_kwh,individual_reward,net_electricity_consumption_cost,net_electricity_consumption_emission,net_electricity_consumption_kwh,net_electricity_consumption_without_storage_kwh,observation_dim,observation_l2,observation_max,observation_mean,observation_min,pv_export_kwh,pv_generation_kwh,reward,reward_function,reward_profile,scenario,solar_generation_raw_kwh,state_dim,state_l2,state_max,state_mean,state_min,time_step
5,0.0,0.0,0.0,0.0,Building_11,10,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,66.45198059082031,-0.7872070670127869,30.40357208251953,52.497066497802734,66.45198059082031,66.45198059082031,57,3.347915112154983,1.0,0.2495441044631757,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
5,0.0,0.0,0.0,0.0,Building_12,11,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,155.388671875,-0.7997101545333862,71.0945053100586,122.7570571899414,155.388671875,155.388671875,57,3.370131365015065,1.0,0.2562774108690128,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
13,1.0,1.0,0.0769230769230769,0.0,Building_13,12,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,0.1047736182808876,-0.6913527250289917,0.0479367524385452,0.0827711597084999,0.1047736182808876,0.1047736182808876,113,3.476045639811144,1.0,0.1314510059567679,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
6,0.0,0.0,0.0,0.0,Building_14,13,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,1.3521205186843872,-0.6969558596611023,0.6186316013336182,1.068175196647644,1.3521205186843872,1.3521205186843872,64,3.4809519787299736,1.0,0.2324138870462775,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
10,0.0,0.0,0.0,0.0,Building_15,14,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,15.147623062133787,-0.7469797134399414,6.930445671081543,11.966622352600098,15.147623062133787,15.147623062133787,92,3.400441807328789,1.0,0.1590920615455378,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
13,0.0,0.0,0.0,0.0,Building_16,15,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,11.957420349121094,-0.7375363111495972,5.470841884613037,9.446362495422363,11.957420349121094,11.957420349121094,113,3.3228580354846,1.0,0.1238656436975023,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
13,0.0,0.0,0.0,0.0,Building_17,16,MAAC,0.7900000214576721,True,0.0,0.0,0.0,0.3295808136463165,0,8758,0.0,0.0,-0.0,8758,0.0,23.08764266967773,-0.7644219994544983,10.56321907043457,18.239238739013672,23.08764266967773,23.08764266967773,113,3.3497077696742816,1.0,0.128870625675252,0.0,0.0,0.0,-0.7502917051315308,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.053591510076108,1.0,0.1312836508320836,0.0,8759
6,0.0,0.0,0.0,0.0,Building_1,0,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6146625280380249,0.0,0.0,0.0,0.0,64,3.411525864499873,1.0,0.234312257845886,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
8,0.0,0.0,0.0,0.0,Building_2,1,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5060569047927856,0.0,0.0,0.0,0.0,78,3.536407057061777,1.0,0.195424760476901,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
10,0.0,0.0,0.0,0.0,Building_3,2,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5752574801445007,0.0,0.0,0.0,0.0,92,3.60555005569515,1.0,0.1740509603658448,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
8,0.0,0.0,0.0,0.0,Building_4,3,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5591148138046265,0.0,0.0,0.0,0.0,78,3.464355359802187,1.0,0.1915102170254939,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
5,0.0,0.0,0.0,0.0,Building_5,4,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.5955145955085754,0.0,0.0,0.0,0.0,57,3.5496438730528648,1.0,0.2758568998491555,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
34,1.0,0.0,-0.0294117647058823,-1.0,Building_6,5,MAAC,0.7900000214576721,False,0.0,0.0,0.0,0.4377490878105163,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6102343797683716,0.0,0.0,0.0,0.0,260,3.452531263128258,1.0,0.0576101177586958,0.0,0.0,0.0,-0.5590137243270874,CityLearnV3MADRLRewardFunction,maac_unified_comparable_v4,E1,-0.0,1907,14.564101789909802,1.0,0.1375542874572536,0.0,2
