algorithm,scenario,axis,kpi,value,baseline,delta_vs_baseline,improved_vs_baseline,lower_is_better,available,source,run_path
MASAC,E3,OE1,ev_departure_success_rate,0.0414041630966181,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,ev_departure_within_tolerance_count,516.0,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,ev_departure_within_tolerance_rate,0.0130033768459251,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,ev_v2g_export_total,3547.4206320410594,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,grid_export_baseline,40654393.347538,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,grid_export_control,40660493.79111493,40654393.347538,6100.443576939404,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,grid_export_delta,3058.5795145712286,0.0,3058.5795145712286,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,grid_export_ratio,1.000150056195029,1.0,0.0001500561950289,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,grid_import,1.059114980913243,1.0,0.0591149809132429,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,grid_import_baseline,11107847.682125092,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,grid_import_control,11172043.961813642,11107847.682125092,64196.27968855016,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,grid_import_delta,32186.08999340884,0.0,32186.08999340884,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,net_exchange_baseline,-29546545.665412903,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,net_exchange_control,-29488449.82930129,-29546545.665412903,58095.83611161262,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,net_exchange_delta,29127.510478838543,0.0,29127.510478838543,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,one_minus_load_factor_average,0.9777831177218484,1.0,-0.0222168822781516,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,peak_average,1.0863807148533065,1.0,0.0863807148533064,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,pv_export_daily_average,113432.64319114308,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,pv_export_total,41398188.40463425,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,pv_generation_daily_average,135736.1247659243,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,pv_generation_total,49538029.86769711,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,pv_self_consumption_ratio,0.1643150017229632,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,ramping_average,1.024945867130649,1.0,0.024945867130649,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE1,zero_net_energy,0.9992077522258008,1.0,-0.000792247774199,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE2,carbon_emissions,1.0601897274206082,1.0,0.0601897274206082,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE2,carbon_emissions_baseline,9088742.930663891,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE2,carbon_emissions_control,9270045.676568365,9088742.930663891,181302.7459044736,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE2,carbon_emissions_daily_average_baseline,24903.508429721816,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE2,carbon_emissions_daily_average_control,25400.284991168028,24903.508429721816,496.7765614462114,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE2,carbon_emissions_daily_average_delta,496.7765614462115,0.0,496.7765614462115,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE2,carbon_emissions_delta,90899.7612329599,0.0,90899.7612329599,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE3,cost_one_minus_load_factor_average,0.9777831177218484,1.0,-0.0222168822781516,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE3,cost_peak_average,1.0863807148533065,1.0,0.0863807148533064,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE3,cost_ramping_average,1.024945867130649,1.0,0.024945867130649,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE3,electricity_cost,1.0055554410308447,1.0,0.0055554410308447,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE3,electricity_cost_baseline,7106081.274015802,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE3,electricity_cost_control,7145558.689493987,7106081.274015802,39477.41547818482,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE3,electricity_cost_daily_average_baseline,19470.938529099127,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE3,electricity_cost_daily_average_control,19579.10817991274,19470.938529099127,108.16965081361197,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE3,electricity_cost_daily_average_delta,108.16965081361292,0.0,108.16965081361292,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE3,electricity_cost_delta,19792.792564499217,0.0,19792.792564499217,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MASAC,E3,OE3,price_signal_deviation,0.3899742202101317,0.3845799501022525,0.0053942701078791,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MASAC\E3
MATD3,E1,OE1,battery_capacity_fade_ratio,6.491037768997175e-07,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,battery_charge_total,2339.0884487526127,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,battery_discharge_total,6151.162350785767,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,battery_equivalent_full_cycles,0.16162055127424,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,battery_throughput_total,8490.250799538378,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,community_import_share,0.0871140856236642,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,community_local_traded_daily_average,3173.3016377023123,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,community_local_traded_total,1158122.876859773,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,ev_charge_total,154012.73039302416,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,ev_departure_count,39682.0,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,ev_departure_met_count,17435.0,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,ev_departure_soc_deficit_mean,0.3150071212508084,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,ev_departure_success_rate,0.4393679754044655,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,ev_departure_within_tolerance_count,624.0,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,ev_departure_within_tolerance_rate,0.0157250138601885,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,ev_v2g_export_total,29656.91909918259,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,grid_export_baseline,39352684.03644943,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,grid_export_control,39321485.62116025,39352684.03644943,-31198.41528918594,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,grid_export_delta,-15641.950079056976,0.0,-15641.950079056976,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,grid_export_ratio,0.9992072099768268,1.0,-0.0007927900231732,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,grid_import,1.0395562335067712,1.0,0.0395562335067711,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,grid_import_baseline,13204978.475624084,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,grid_import_control,13294323.972622547,13204978.475624084,89345.49699846283,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,grid_import_delta,44795.15356419106,0.0,44795.15356419106,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,net_exchange_baseline,-26147705.560825348,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,net_exchange_control,-26027161.6485377,-26147705.560825348,120543.91228764877,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,net_exchange_delta,60437.10364324804,0.0,60437.10364324804,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,one_minus_load_factor_average,0.9934690566529492,1.0,-0.0065309433470507,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,peak_average,1.0081243650776304,1.0,0.0081243650776303,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,pv_export_daily_average,110898.61026130983,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,pv_export_total,40473371.96995053,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,pv_generation_daily_average,135731.8379158463,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,pv_generation_total,49536465.3460374,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,pv_self_consumption_ratio,0.1829580151263629,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,ramping_average,1.0011755487359968,1.0,0.0011755487359967,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE1,zero_net_energy,0.9899596948084112,1.0,-0.0100403051915888,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE2,carbon_emissions,1.0385496103000702,1.0,0.0385496103000702,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE2,carbon_emissions_baseline,10986820.520467822,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE2,carbon_emissions_control,11060066.494980272,10986820.520467822,73245.9745124504,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE2,carbon_emissions_daily_average_baseline,30104.31470387347,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE2,carbon_emissions_daily_average_control,30305.01151724244,30104.31470387347,200.6968133689697,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE2,carbon_emissions_daily_average_delta,200.69681336897017,0.0,200.69681336897017,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE2,carbon_emissions_delta,36723.33566290968,0.0,36723.33566290968,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE3,cost_one_minus_load_factor_average,0.9934690566529492,1.0,-0.0065309433470507,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE3,cost_peak_average,1.0081243650776304,1.0,0.0081243650776303,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE3,cost_ramping_average,1.0011755487359968,1.0,0.0011755487359967,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE3,electricity_cost,1.0080607462410982,1.0,0.0080607462410982,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE3,electricity_cost_baseline,8183897.547443151,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE3,electricity_cost_control,8249865.868836236,8183897.547443151,65968.32139308564,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE3,electricity_cost_daily_average_baseline,22424.19695611778,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE3,electricity_cost_daily_average_control,22604.95271744145,22424.19695611778,180.7557613236713,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE3,electricity_cost_daily_average_delta,180.75576132367345,0.0,180.75576132367345,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE3,electricity_cost_delta,33074.53857720466,0.0,33074.53857720466,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E1,OE3,price_signal_deviation,0.3844033689016431,0.3833222877398896,0.0010810811617534,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E1
MATD3,E2,OE1,battery_capacity_fade_ratio,7.260281661379266e-07,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,battery_charge_total,4405.469097682344,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,battery_discharge_total,5079.013320605412,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,battery_equivalent_full_cycles,0.1805467604181785,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,battery_throughput_total,9484.482418287756,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,community_import_share,0.0875007470128824,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,community_local_traded_daily_average,3174.492712941129,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,community_local_traded_total,1158557.569693806,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,ev_charge_total,113188.61708337814,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,ev_departure_count,39682.0,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,ev_departure_met_count,14450.0,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,ev_departure_soc_deficit_mean,0.3603148872196515,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,ev_departure_success_rate,0.3641449523713522,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,ev_departure_within_tolerance_count,537.0,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,ev_departure_within_tolerance_rate,0.0135325840431429,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,ev_v2g_export_total,37559.584774988005,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,grid_export_baseline,39352683.93083191,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,grid_export_control,39329922.57472762,39352683.93083191,-22761.356104291972,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,grid_export_delta,-11411.861551775111,0.0,-11411.861551775111,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,grid_export_ratio,0.9994216060041978,1.0,-0.0005783939958021,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,grid_import,1.043199799675752,1.0,0.043199799675752,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,grid_import_baseline,13188350.688228607,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,grid_import_control,13240544.900985071,13188350.688228607,52194.21275646612,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,grid_import_delta,26168.61346272645,0.0,26168.61346272645,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,net_exchange_baseline,-26164333.242603306,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,net_exchange_control,-26089377.673742544,-26164333.242603306,74955.5688607581,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,net_exchange_delta,37580.47501450157,0.0,37580.47501450157,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,one_minus_load_factor_average,0.9957821650426082,1.0,-0.0042178349573918,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,peak_average,1.0054542490487863,1.0,0.0054542490487863,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,pv_export_daily_average,110926.4202739998,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,pv_export_total,40483521.465831846,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,pv_generation_daily_average,135731.8379158463,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,pv_generation_total,49536465.3460374,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,pv_self_consumption_ratio,0.1827531257421403,,,,False,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,ramping_average,1.0007704484747515,1.0,0.0007704484747517,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE1,zero_net_energy,0.995741650838586,1.0,-0.0042583491614138,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE2,carbon_emissions,1.0421428734111502,1.0,0.0421428734111501,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE2,carbon_emissions_baseline,10973717.965442345,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE2,carbon_emissions_control,11019732.720185794,10973717.965442345,46014.75474345125,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE2,carbon_emissions_daily_average_baseline,30068.413194498946,,,,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE2,carbon_emissions_daily_average_control,30194.4954086607,30068.413194498946,126.08221416175728,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE2,carbon_emissions_daily_average_delta,126.08221416175708,0.0,126.08221416175708,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE2,carbon_emissions_delta,23070.418478806503,0.0,23070.418478806503,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE3,cost_one_minus_load_factor_average,0.9957821650426082,1.0,-0.0042178349573918,True,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE3,cost_peak_average,1.0054542490487863,1.0,0.0054542490487863,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
MATD3,E2,OE3,cost_ramping_average,1.0007704484747515,1.0,0.0007704484747517,False,True,True,objective_kpis.csv,D:\MADRLCitytleranflexresdr\outputs\madrl_v3_20260627_164047\MATD3\E2
