action_dim,action_l2,action_max,action_mean,action_min,agent,agent_index,algorithm,carbon_intensity,done,electrical_storage_electricity_consumption_kwh,electrical_storage_energy_balance_kwh,electrical_storage_soc,electricity_price,episode,episode_step,ev_charge_kwh,ev_electricity_consumption_kwh,ev_v2g_export_kwh,global_step,grid_export_kwh,grid_import_kwh,individual_reward,net_electricity_consumption_cost,net_electricity_consumption_emission,net_electricity_consumption_kwh,net_electricity_consumption_without_storage_kwh,observation_dim,observation_l2,observation_max,observation_mean,observation_min,pv_export_kwh,pv_generation_kwh,reward,reward_function,reward_profile,scenario,solar_generation_raw_kwh,state_dim,state_l2,state_max,state_mean,state_min,time_step
8,1.6897982613390907,0.9563702344894409,0.10046857222914696,-0.820183515548706,Building_10,9,MATD3,0.7900000214576721,True,-150.70306396484375,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,134.25119018554688,0.0,-0.5401997566223145,-58.96659469604492,0.0,-134.25119018554688,16.451873779296875,78,3.3893705672968943,1.0,0.18782917228646767,0.0,0.0,0.0,-0.6575254201889038,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.097334995916595,1.0,0.13273252657745044,0.0,8759
5,1.232722775857417,0.6997664570808411,0.24515132904052733,-0.6148651838302612,Building_11,10,MATD3,0.7900000214576721,True,231.92822265625,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,0.0,298.38018798828125,-0.780710756778717,149.4625701904297,235.72035217285156,298.38018798828125,66.45196533203125,57,3.3654907963854126,1.0,0.25354659086779546,0.0,0.0,0.0,-0.6575254201889038,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.097334995916595,1.0,0.13273252657745044,0.0,8759
5,1.1875024076633516,0.5392630100250244,-0.18814064264297486,-0.8499998450279236,Building_12,11,MATD3,0.7900000214576721,True,-815.9998779296875,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,660.6112060546875,0.0,-0.543592095375061,-290.15753173828125,0.0,-660.6112060546875,155.388671875,57,3.345616273268189,1.0,0.2557900587194844,0.0,0.0,0.0,-0.6575254201889038,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.097334995916595,1.0,0.13273252657745044,0.0,8759
13,1.4253433736025118,0.8336774110794067,0.210131796506735,-0.06919354200363159,Building_13,12,MATD3,0.7900000214576721,True,-4.774354457855225,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,4.669580936431885,0.0,-0.5320644378662109,-2.0510008335113525,0.0,-4.669580936431885,0.10477352142333984,113,3.391091044974079,1.0,0.1281795456873632,0.0,0.0,0.0,-0.6575254201889038,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.097334995916595,1.0,0.13273252657745044,0.0,8759
6,1.2220257859288435,0.6071459650993347,-0.06731368601322174,-0.8910947442054749,Building_14,13,MATD3,0.7900000214576721,True,8.846972465515137,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,0.0,10.199092864990234,-0.6416877508163452,4.479705333709717,8.057283401489258,10.199092864990234,1.3521203994750977,64,3.4928066206752417,1.0,0.23493751464411616,0.0,0.0,0.0,-0.6575254201889038,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.097334995916595,1.0,0.13273252657745044,0.0,8759
10,1.1834911926036624,0.8101291060447693,0.18760643005371094,-0.15049105882644653,Building_15,14,MATD3,0.7900000214576721,True,-15.651069641113281,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,0.5034465789794922,0.0,-0.5373449921607971,-0.2211267650127411,0.0,-0.5034465789794922,15.147623062133789,92,3.5181126351005747,1.0,0.1681263064560683,0.0,0.0,0.0,-0.6575254201889038,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.097334995916595,1.0,0.13273252657745044,0.0,8759
13,1.0486198891037557,0.8716813921928406,0.15675902767823294,0.0,Building_16,15,MATD3,0.7900000214576721,True,0.7260911464691162,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,0.0,12.683511734008789,-0.6441607475280762,5.570926189422607,10.019974708557129,12.683511734008789,11.957420349121094,113,3.4725980853134564,1.0,0.13225929953355706,0.0,0.0,0.0,-0.6575254201889038,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.097334995916595,1.0,0.13273252657745044,0.0,8759
13,1.4426248681624634,0.9387962818145752,0.19455345060962898,0.0,Building_17,16,MATD3,0.7900000214576721,True,106.11563873291016,0.0,0.0,0.39549699425697327,0,8758,0.0,0.0,-0.0,8758,0.0,129.20327758789062,-0.7775303721427917,56.749420166015625,102.07059478759766,129.20327758789062,23.08763885498047,113,3.3294555389068,1.0,0.12849440630030842,0.0,0.0,0.0,-0.6575254201889038,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.097334995916595,1.0,0.13273252657745044,0.0,8759
6,1.3557588466099797,0.7426707744598389,0.16975427667299905,-0.8226286172866821,Building_1,0,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.7566403150558472,0.0,0.0,0.0,0.0,64,3.4880811239991822,1.0,0.2422217708081007,0.0,0.0,0.0,-0.6213109493255615,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.647137599879592,1.0,0.13932528941416902,0.0,2
8,1.631740470252292,0.9893662333488464,0.17422863468527794,-0.8606970310211182,Building_2,1,MATD3,0.7900000214576721,False,0.0,0.0,0.0,0.5252988934516907,1,0,0.0,0.0,-0.0,8760,-0.0,0.0,-0.6827123165130615,0.0,0.0,0.0,0.0,78,3.5308304777403716,1.0,0.1959326439178907,0.0,0.0,0.0,-0.6213109493255615,CityLearnV3MADRLRewardFunction,matd3_unified_comparable_v4,E3,-0.0,1907,14.647137599879592,1.0,0.13932528941416902,0.0,2
