action_abs_mean_average,action_l2_mean,action_l2_std,action_mean_average,agent_reward_mean,agent_reward_total,agent_steps,episode
0.01825064770111209,0.23529411764705882,0.42418250299576343,0.013725760823284038,-0.7991837561130524,-27.17224770784378,34,22
0.014647103185165466,0.14705882352941177,0.3541645464350675,0.01012221630733741,-0.6461656093597412,-21.9696307182312,34,23
0.018491543059017103,0.23529411764705882,0.42418250299576343,0.016761439252788734,-0.7763376832008362,-26.39548122882843,34,24
0.016507304387471926,0.23529411764705882,0.42418250299576343,0.013411329155273785,-0.6309016644954681,-21.450656592845917,34,25
0.013490946617881602,0.14705882352941177,0.3541645464350675,-0.007252087437845954,-0.6720692813396454,-22.850355565547943,34,26
0.013715206362265182,0.11764705882352941,0.32218973970892123,0.001950500479912241,-0.6861653923988342,-23.329623341560364,34,27
0.009828893561364875,0.14705882352941177,0.3541645464350675,0.009828893561364875,-0.6523667275905609,-22.18046873807907,34,28
0.010721602503609418,0.20588235294117646,0.40434491426080943,0.004839249562432946,-0.6163465976715088,-20.9557843208313,34,29
0.012625825731362058,0.17647058823529413,0.3812200410828153,0.009952028939918213,-0.8084886074066162,-27.48861265182495,34,30
0.014647103185165466,0.14705882352941177,0.3541645464350675,0.01012221630733741,-0.6461656093597412,-21.9696307182312,34,31
0.018491543059017103,0.23529411764705882,0.42418250299576343,0.016761439252788734,-0.7763376832008362,-26.39548122882843,34,32
0.016507304387471926,0.23529411764705882,0.42418250299576343,0.013411329155273785,-0.6309016644954681,-21.450656592845917,34,33
0.013490946617881602,0.14705882352941177,0.3541645464350675,-0.007252087437845954,-0.6720692813396454,-22.850355565547943,34,34
0.013715206362265182,0.11764705882352941,0.32218973970892123,0.001950500479912241,-0.6861653923988342,-23.329623341560364,34,35
0.009828893561364875,0.14705882352941177,0.3541645464350675,0.009828893561364875,-0.6523667275905609,-22.18046873807907,34,36
0.010721602503609418,0.20588235294117646,0.40434491426080943,0.004839249562432946,-0.6163465976715088,-20.9557843208313,34,37
0.014647103185165466,0.14705882352941177,0.3541645464350675,0.01012221630733741,-0.6461656093597412,-21.9696307182312,34,38
0.018491543059017103,0.23529411764705882,0.42418250299576343,0.016761439252788734,-0.7763376832008362,-26.39548122882843,34,39
0.016507304387471926,0.23529411764705882,0.42418250299576343,0.013411329155273785,-0.6309016644954681,-21.450656592845917,34,40
0.013490946617881602,0.14705882352941177,0.3541645464350675,-0.007252087437845954,-0.6720692813396454,-22.850355565547943,34,41
0.013715206362265182,0.11764705882352941,0.32218973970892123,0.001950500479912241,-0.6861653923988342,-23.329623341560364,34,42
0.009828893561364875,0.14705882352941177,0.3541645464350675,0.009828893561364875,-0.6523667275905609,-22.18046873807907,34,43
0.010721602503609418,0.20588235294117646,0.40434491426080943,0.004839249562432946,-0.6163465976715088,-20.9557843208313,34,44
0.012625825731362058,0.17647058823529413,0.3812200410828153,0.009952028939918213,-0.8084886074066162,-27.48861265182495,34,45
0.007654600301659124,0.08823529411764706,0.2836367870880281,0.007654600301659124,-0.7156557738780975,-24.332296311855316,34,46
0.009678297481065645,0.11764705882352941,0.32218973970892123,-0.002086408401287297,-0.8093053102493286,-27.516380548477173,34,47
0.01870898405910243,0.23529411764705882,0.42418250299576343,0.0052141743705211175,-0.8342004120349884,-28.362814009189606,34,48
0.01199952008775538,0.14705882352941177,0.3541645464350675,0.01199952008775538,-0.6472942233085632,-22.00800359249115,34,49
